"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2019-08-21","94.6","-1.5522","7.1824","Justin Verlander",641513,434378,"null","swinging_strike",,,,,12,"null","R","R","R","HOU","DET","S","null","null",0,0,2019,"-0.8761","1.7283","0.1330","3.9143","null","null","null",1,1,"Top","null","null",,,455139,,"190822_001242","6.3371","-137.4567","-6.6281","-12.5285","32.5732","-9.0844","3.5100","1.6300","null","null","null","94.2130","2683","6.3000",565666,434378,455139,493329,514888,608324,608686,664702,545350,543807,"54.1992","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-08-21","95.2","-1.6229","7.0525","Justin Verlander",622682,434378,"strikeout","swinging_strike",,,,,11,"Victor Reyes strikes out swinging.  ","R","L","R","HOU","DET","S",2,"null",1,2,2019,"-0.8786","1.9061","-0.6793","4.1371","null","null","null",0,1,"Top","null","null",,,455139,,"190822_001206","4.3250","-138.2683","-6.0206","-11.9453","32.8318","-7.3278","3.6200","1.7400","null","null","null","93.5640","2676","5.5770",565666,434378,455139,493329,514888,608324,608686,664702,545350,543807,"54.9229","null","null","0.00",1,0,0,"null",1,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-08-21","94.7","-1.4504","7.1215","Justin Verlander",622682,434378,"null","foul",,,,,6,"null","R","L","R","HOU","DET","S","null","null",1,1,2019,"-0.9149","1.8621","0.5136","2.6138","null","null","null",0,1,"Top","null","null",,,455139,,"190822_001141","7.0543","-137.2734","-10.0159","-12.9607","30.9693","-7.0165","3.6200","1.7400","223","76.2","35.1","93.6040","2638","5.9000",565666,434378,455139,493329,514888,608324,608686,664702,545350,543807,"54.5990","null","null","null","null","null","null","null",1,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-08-21","93.6","-1.5308","7.1565","Justin Verlander",622682,434378,"null","ball",,,,,11,"null","R","L","R","HOU","DET","B","null","null",0,1,2019,"-0.9663","1.6867","-1.0958","3.1005","null","null","null",0,1,"Top","null","null",,,455139,,"190822_001117","3.1831","-136.0083","-8.2919","-12.4893","29.4209","-10.0179","3.6200","1.7400","null","null","null","92.8020","2636","5.8630",565666,434378,455139,493329,514888,608324,608686,664702,545350,543807,"54.6369","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-08-21","93.0","-1.7021","7.1392","Justin Verlander",622682,434378,"null","called_strike",,,,,11,"null","R","L","R","HOU","DET","S","null","null",0,0,2019,"-0.9302","1.8554","-0.8687","3.1644","null","null","null",0,1,"Top","null","null",,,455139,,"190822_001103","4.1080","-135.0316","-8.3174","-12.1138","29.6630","-8.2212","3.6200","1.7400","null","null","null","92.1910","2624","5.9470",565666,434378,455139,493329,514888,608324,608686,664702,545350,543807,"54.5521","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2019-08-16","78.2","-1.8010","6.9013","Justin Verlander",572039,434378,"field_out","hit_into_play",,,,,6,"Stephen Piscotty flies out to center fielder George Springer.  ","R","R","R","OAK","HOU","X",8,"fly_ball",0,0,2019,"0.8327","-0.8566","0.4721","2.5269","null","null",592192,2,7,"Bot","151.26","55.89",,,455139,,"190817_042009","3.3658","-113.8251","-1.0430","6.4504","20.4293","-39.4933","3.4518","1.5800","355","97.5","33.5","77.2750","2789","5.5620",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.9370","0.312","0.595","0.00",1,0,0,5,54,"1","Curveball",2,2,2,2,2,2,2,2,"Standard","Strategic"
"CU","2019-08-16","80.1","-1.9332","6.8791","Justin Verlander",592192,434378,"single","hit_into_play_no_out",,,,,6,"Mark Canha singles on a ground ball to center fielder George Springer.  ","R","R","R","OAK","HOU","X",8,"ground_ball",0,1,2019,"0.8007","-1.1694","0.6918","2.3701","null","null","null",2,7,"Bot","127.03","100.71",,,455139,,"190817_041909","4.2537","-116.3660","-1.0540","6.1181","23.3148","-42.4323","3.3465","1.6200","28","88.7","-1.8","78.2850","2795","5.2540",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"55.2452","0.258","0.248","0.90",1,1,0,2,53,"2","Curveball",2,2,2,2,2,2,2,2,"Standard","Standard"
"CU","2019-08-16","79.8","-1.9020","6.8992","Justin Verlander",592192,434378,"null","called_strike",,,,,9,"null","R","R","R","OAK","HOU","S","null","null",0,0,2019,"0.5623","-1.0362","0.5630","1.5032","null","null","null",2,7,"Bot","null","null",,,455139,,"190817_041835","4.3101","-115.9036","-3.1880","4.0491","21.7895","-40.8084","3.3102","1.5376","null","null","null","78.0160","2806","5.1440",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"55.3551","null","null","null","null","null","null","null",53,"1","Curveball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2019-08-16","89.0","-1.7107","7.0129","Justin Verlander",501981,434378,"strikeout","swinging_strike",,,,,14,"Khris Davis strikes out swinging.  ","R","R","R","OAK","HOU","S",2,"null",2,2,2019,"0.2268","0.8386","0.6286","0.8526","null","null","null",1,7,"Bot","null","null",,,455139,,"190817_041803","5.2075","-129.1252","-10.6810","1.5194","24.3834","-21.1235","3.5289","1.5500","null","null","null","88.2400","2654","5.7710",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.7287","null","null","0.00",1,0,0,"null",52,"5","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2019-08-16","89.0","-1.7905","6.9689","Justin Verlander",501981,434378,"null","ball",,,,,14,"null","R","R","R","OAK","HOU","B","null","null",1,2,2019,"0.3417","0.8127","1.5772","1.7600","null","null","null",1,7,"Bot","null","null",,,455139,,"190817_041743","7.4583","-129.1451","-8.2951","2.2968","25.2281","-21.8580","3.5697","1.7365","null","null","null","88.0250","2684","5.6950",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.8042","null","null","null","null","null","null","null",52,"4","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2019-08-16","94.2","-1.4297","7.1220","Justin Verlander",501981,434378,"null","called_strike",,,,,8,"null","R","R","R","OAK","HOU","S","null","null",1,1,2019,"-0.8683","1.7764","-0.0575","1.5885","null","null","null",1,7,"Bot","null","null",,,455139,,"190817_041722","5.4248","-136.5784","-12.4160","-11.9542","30.5490","-7.6553","3.5316","1.6899","null","null","null","93.4030","2596","6.0550",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.4443","null","null","null","null","null","null","null",52,"3","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2019-08-16","95.3","-1.4344","7.0547","Justin Verlander",501981,434378,"null","ball",,,,,14,"null","R","R","R","OAK","HOU","B","null","null",0,1,2019,"-0.8603","1.9038","0.9214","2.4889","null","null","null",1,7,"Bot","null","null",,,455139,,"190817_041701","8.0276","-138.1125","-10.4118","-12.7413","32.8145","-5.9700","3.5279","1.7022","null","null","null","94.2240","2593","6.0370",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.4627","null","null","null","null","null","null","null",52,"2","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2019-08-16","87.3","-1.6963","7.0329","Justin Verlander",501981,434378,"null","called_strike",,,,,9,"null","R","R","R","OAK","HOU","S","null","null",0,0,2019,"0.3934","0.8522","0.7807","2.0416","null","null","null",1,7,"Bot","null","null",,,455139,,"190817_041642","5.1166","-126.8772","-7.5278","3.2161","24.1976","-21.8830","3.5693","1.7485","null","null","null","86.6990","2598","5.8240",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.6755","null","null","null","null","null","null","null",52,"1","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2019-08-16","93.5","-1.6313","7.0708","Justin Verlander",621566,434378,"field_out","hit_into_play",,,,,8,"Matt Olson flies out to left fielder Michael Brantley.  ","R","L","R","OAK","HOU","X",7,"fly_ball",1,0,2019,"-0.8078","1.9903","0.2015","1.8848","null","null","null",0,7,"Bot","101.43","102.36",,,455139,,"190817_041613","6.4609","-135.4908","-11.8247","-11.3747","32.2851","-5.3668","3.4700","1.6400","239","80.5","47.4","92.6490","2506","6.2200",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.2798","0.030","0.039","0.00",1,0,0,3,51,"2","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-08-16","93.1","-1.5663","7.1153","Justin Verlander",621566,434378,"null","ball",,,,,12,"null","R","L","R","OAK","HOU","B","null","null",0,0,2019,"-0.9388","1.9764","0.4221","3.9953","null","null","null",0,7,"Bot","null","null",,,455139,,"190817_041544","7.0760","-135.1492","-6.3819","-12.9641","32.3802","-7.1784","3.5645","1.7903","null","null","null","91.9740","2592","5.9730",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.5262","null","null","null","null","null","null","null",51,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-08-16","96.1","-1.5298","7.0057","Justin Verlander",656305,434378,"strikeout","called_strike",,,,,6,"Matt Chapman called out on strikes.  ","R","R","R","OAK","HOU","S",2,"null",0,2,2019,"-0.8403","1.5388","0.6445","2.7510","null","null","null",2,6,"Bot","null","null",,,455139,,"190817_035849","7.6626","-139.6222","-9.1917","-12.6474","28.7702","-10.2060","3.4300","1.6638","null","null","null","96.4390","2593","6.3800",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.1199","null","null","0.00",1,0,0,"null",46,"4","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"FF","2019-08-16","95.6","-1.4978","6.9748","Justin Verlander",656305,434378,"null","foul",,,,,3,"null","R","R","R","OAK","HOU","S","null","null",0,2,2019,"-0.9271","1.6458","0.3693","3.1618","null","null","null",2,6,"Bot","null","null",,,455139,,"190817_035821","6.9806","-138.9147","-8.0935","-13.5010","30.4638","-9.3644","3.4300","1.6537","null","null","null","95.4500","2572","6.2340",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.2653","null","null","null","null","null","null","null",46,"3","4-Seam Fastball",2,2,2,2,2,2,2,2,"Strategic","Standard"
"CU","2019-08-16","79.6","-1.8268","6.8360","Justin Verlander",656305,434378,"null","foul",,,,,5,"null","R","R","R","OAK","HOU","S","null","null",0,1,2019,"0.6233","-0.8966","-0.2160","2.5870","null","null","null",2,6,"Bot","null","null",,,455139,,"190817_035755","2.3647","-115.7149","-1.0140","4.9483","19.9752","-39.9714","3.4300","1.6448","67","67.1","6.7","77.8080","2903","4.9050",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"55.5943","null","null","null","null","null","null","null",46,"2","Curveball",2,2,2,2,2,2,2,2,"Strategic","Standard"
"FF","2019-08-16","95.2","-1.6264","7.0556","Justin Verlander",656305,434378,"null","swinging_strike",,,,,5,"null","R","R","R","OAK","HOU","S","null","null",0,0,2019,"-0.9570","1.8105","-0.1697","2.5271","null","null","null",2,6,"Bot","null","null",,,455139,,"190817_035729","5.8759","-138.0607","-10.0879","-13.3783","31.4589","-7.3408","3.4300","1.6679","null","null","null","94.1780","2572","5.9320",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.5674","null","null","null","null","null","null","null",46,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Strategic","Standard"
"FF","2019-08-16","96.5","-1.5346","7.0277","Justin Verlander",543257,434378,"field_out","hit_into_play",,,,,9,"Robbie Grossman lines out to center fielder George Springer.  ","R","L","R","OAK","HOU","X",8,"line_drive",3,2,2019,"-0.8134","1.7007","0.3296","1.8474","null","null","null",1,6,"Bot","109.05","48.99",,,455139,,"190817_035653","6.7129","-139.9665","-11.8937","-12.0220","30.1425","-7.7225","3.0878","1.5265","356","98.6","19.6","95.7740","2502","5.9480",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.5511","0.400","0.499","0.00",1,0,0,5,45,"6","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"SL","2019-08-16","89.1","-1.7656","6.9847","Justin Verlander",543257,434378,"null","ball",,,,,14,"null","R","L","R","OAK","HOU","B","null","null",2,2,2019,"0.4851","0.7492","1.0225","1.2969","null","null","null",1,6,"Bot","null","null",,,455139,,"190817_035618","5.7889","-129.4093","-9.4007","4.2458","25.3152","-22.2552","3.1123","1.5504","null","null","null","88.4320","2671","5.8370",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.6627","null","null","null","null","null","null","null",45,"5","Slider",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"CH","2019-08-16","85.3","-1.9463","6.8294","Justin Verlander",543257,434378,"null","called_strike",,,,,9,"null","R","L","R","OAK","HOU","S","null","null",2,1,2019,"-1.2788","1.0959","0.7060","1.5414","null","null","null",1,6,"Bot","null","null",,,455139,,"190817_035556","8.7168","-123.6606","-8.2580","-14.6859","22.7304","-19.6530","3.2100","1.6186","null","null","null","84.9740","1894","6.1100",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.3897","null","null","null","null","null","null","null",45,"4","Changeup",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"SL","2019-08-16","88.7","-1.8035","6.9661","Justin Verlander",543257,434378,"null","ball",,,,,14,"null","R","L","R","OAK","HOU","B","null","null",1,1,2019,"0.4189","0.4981","1.4750","2.1222","null","null","null",1,6,"Bot","null","null",,,455139,,"190817_035537","7.0805","-128.9504","-6.7743","3.2726","24.2795","-25.6451","3.2100","1.5747","null","null","null","88.0700","2499","5.7360",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.7635","null","null","null","null","null","null","null",45,"3","Slider",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-08-16","94.5","-1.6424","7.0232","Justin Verlander",543257,434378,"null","foul",,,,,5,"null","R","L","R","OAK","HOU","S","null","null",1,0,2019,"-0.9004","1.5277","-0.1736","2.1597","null","null","null",1,6,"Bot","null","null",,,455139,,"190817_035512","5.8445","-137.3386","-10.4636","-12.6679","26.4635","-10.7580","3.1207","1.5600","null","null","null","95.1540","2515","6.4480",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.0512","null","null","null","null","null","null","null",45,"2","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-08-16","94.8","-1.5541","7.0913","Justin Verlander",543257,434378,"null","ball",,,,,13,"null","R","L","R","OAK","HOU","B","null","null",0,0,2019,"-0.8433","1.5822","-0.0499","1.4572","null","null","null",1,6,"Bot","null","null",,,455139,,"190817_035454","5.7449","-137.5715","-12.4877","-11.8017","26.6114","-9.9028","3.1628","1.5870","null","null","null","94.5990","2482","6.0380",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.4615","null","null","null","null","null","null","null",45,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Infield shift","Standard"
"FF","2019-08-16","93.7","-1.6593","7.0136","Justin Verlander",543760,434378,"home_run","hit_into_play_score",,,,,6,"Marcus Semien homers (20) on a fly ball to center field.  ","R","R","R","OAK","HOU","X","null","fly_ball",2,0,2019,"-0.9489","1.7513","0.4752","2.5926","null","null","null",1,6,"Bot","156.36","31.09",,,455139,,"190817_035359","7.6393","-136.0346","-9.5555","-13.5482","30.6650","-8.4053","3.3500","1.6867","403","103.1","31.2","93.7830","2645","6.5270",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"53.9723","0.828","1.575","2.00",1,0,3,6,44,"3","4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2019-08-16","87.0","-1.8716","7.0237","Justin Verlander",543760,434378,"null","ball",,,,,14,"null","R","R","R","OAK","HOU","B","null","null",1,0,2019,"-0.1517","0.8385","1.3124","1.4122","null","null","null",1,6,"Bot","null","null",,,455139,,"190817_035331","7.9260","-126.3710","-9.0333","-3.0178","22.0168","-21.7369","3.3500","1.6695","null","null","null","87.3110","2499","6.2620",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.2374","null","null","null","null","null","null","null",44,"2","Slider",1,2,1,2,2,1,1,2,"Standard","Standard"
"FF","2019-08-16","93.5","-1.6631","7.1193","Justin Verlander",543760,434378,"null","ball",,,,,11,"null","R","R","R","OAK","HOU","B","null","null",0,0,2019,"-1.3572","1.2691","-1.1515","2.8993","null","null","null",1,6,"Bot","null","null",,,455139,,"190817_035308","4.2186","-135.8937","-7.8187","-17.4839","28.7464","-15.2350","3.3065","1.7076","null","null","null","92.8570","2449","5.8960",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.6035","null","null","null","null","null","null","null",44,"1","4-Seam Fastball",1,2,1,2,2,1,1,2,"Standard","Standard"
"SL","2019-08-16","86.7","-1.7628","7.0959","Justin Verlander",543302,434378,"field_out","hit_into_play",,,,,9,"Chris Herrmann grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ","R","L","R","OAK","HOU","X",4,"ground_ball",0,2,2019,"0.3563","0.7388","0.5763","1.7801","null","null","null",0,6,"Bot","159.74","147.35",,,455139,,"190817_035235","4.8251","-126.0095","-7.9550","2.8923","22.4185","-23.1951","3.3951","1.6900","109","98.0","7.7","86.1930","2603","5.7550",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.7449","0.625","0.568","0.00",1,0,0,4,43,"3","Slider",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FF","2019-08-16","93.3","-1.7461","7.0825","Justin Verlander",543302,434378,"null","foul",,,,,6,"null","R","L","R","OAK","HOU","S","null","null",0,1,2019,"-0.9746","1.9206","0.3595","2.4712","null","null","null",0,6,"Bot","null","null",,,455139,,"190817_035202","7.4664","-135.4015","-10.1956","-13.4141","27.2502","-6.8630","3.3474","1.6900","null","null","null","92.8670","2552","6.0060",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.4936","null","null","null","null","null","null","null",43,"2","4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"FF","2019-08-16","93.6","-1.5718","7.1199","Justin Verlander",543302,434378,"null","called_strike",,,,,7,"null","R","L","R","OAK","HOU","S","null","null",0,0,2019,"-1.1813","1.7953","-0.6492","2.1451","null","null","null",0,6,"Bot","null","null",,,455139,,"190817_035139","4.8964","-135.7105","-10.8425","-15.4632","29.9488","-8.1592","3.3850","1.7486","null","null","null","92.6590","2590","5.9490",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.5509","null","null","null","null","null","null","null",43,"1","4-Seam Fastball",1,2,1,2,2,1,1,2,"Infield shift","Standard"
"SL","2019-08-16","88.5","-1.7494","7.0600","Justin Verlander",543377,434378,"field_out","hit_into_play",,,,,6,"Corban Joseph lines out sharply to right fielder Josh Reddick.  ","R","L","R","OAK","HOU","X",9,"line_drive",0,1,2019,"0.3177","0.7237","0.2792","2.1621","null","null","null",2,5,"Bot","183.30","85.94",,,455139,,"190817_033827","4.2567","-128.6824","-7.3368","2.7053","23.6452","-23.0975","3.3641","1.5303","299","106.4","14.2","88.0150","2524","5.7720",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.7273","0.688","0.773","0.00",1,0,0,5,36,"2","Slider",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"CU","2019-08-16","78.4","-1.9205","6.9884","Justin Verlander",543377,434378,"null","called_strike",,,,,9,"null","R","L","R","OAK","HOU","S","null","null",0,0,2019,"0.4775","-1.2096","0.5124","1.6653","null","null","null",2,5,"Bot","null","null",,,455139,,"190817_033804","4.3091","-113.9107","-2.4770","3.2025","20.4776","-42.0808","3.3776","1.5617","null","null","null","76.5920","2721","5.0230",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"55.4765","null","null","null","null","null","null","null",36,"1","Curveball",1,0,1,0,0,1,1,0,"Infield shift","Standard"
"SL","2019-08-16","89.3","-1.6868","7.0380","Justin Verlander",572039,434378,"strikeout","swinging_strike_blocked",,,,,14,"Stephen Piscotty strikes out swinging.  ","R","R","R","OAK","HOU","S",2,"null",0,2,2019,"0.5478","0.5335","0.8992","0.5707","null","null","null",1,5,"Bot","null","null",,,455139,,"190817_033730","5.1834","-129.5814","-10.9287","5.1457","24.5062","-24.3546","3.4809","1.6200","null","null","null","88.8320","2707","5.9420",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.5578","null","null","0.00",1,0,0,"null",35,"3","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"SL","2019-08-16","88.9","-1.8559","6.9980","Justin Verlander",572039,434378,"null","foul",,,,,12,"null","R","R","R","OAK","HOU","S","null","null",0,1,2019,"0.2623","0.5354","1.1691","2.9112","null","null","null",1,5,"Bot","null","null",,,455139,,"190817_033710","6.7944","-129.3120","-5.0924","1.7143","22.6705","-25.5620","3.4743","1.6200","270","80.2","29.0","88.4140","2755","5.6540",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.8450","null","null","null","null","null","null","null",35,"2","Slider",1,0,1,0,0,1,1,0,"Standard","Standard"
"CU","2019-08-16","78.8","-1.9191","6.9786","Justin Verlander",572039,434378,"null","called_strike",,,,,3,"null","R","R","R","OAK","HOU","S","null","null",0,0,2019,"0.5951","-1.0771","0.6766","2.9597","null","null","null",1,5,"Bot","null","null",,,455139,,"190817_033646","4.4759","-114.5590","-0.0923","4.2952","18.9381","-41.5274","3.3422","1.6135","null","null","null","77.2210","2705","4.9780",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"55.5213","null","null","null","null","null","null","null",35,"1","Curveball",1,0,1,0,0,1,1,0,"Standard","Standard"
"FF","2019-08-16","95.0","-1.5531","7.0427","Justin Verlander",592192,434378,"home_run","hit_into_play_score",,,,,1,"Mark Canha homers (18) on a fly ball to left center field.  ","R","R","R","OAK","HOU","X","null","fly_ball",2,2,2019,"-0.9699","1.7417","-0.4949","2.7903","null","null","null",1,5,"Bot","51.09","47.33",,,455139,,"190817_033555","4.9808","-137.9948","-9.4247","-13.6003","30.8682","-7.8481","3.3014","1.5500","398","103.9","32.8","95.3260","2636","6.5870",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"53.9120","0.790","1.520","2.00",1,0,3,6,34,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-08-16","94.9","-1.6426","7.0769","Justin Verlander",592192,434378,"null","foul_tip",,,,,5,"null","R","R","R","OAK","HOU","S","null","null",2,1,2019,"-0.9371","1.8403","0.0131","2.3932","null","null","null",1,5,"Bot","null","null",,,455139,,"190817_033448","6.4256","-137.6826","-10.6612","-13.3738","31.1391","-6.5674","3.3431","1.5500","null","null","null","94.7430","2627","6.4050",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.0945","null","null","null","null","null","null","null",34,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-08-16","94.1","-1.6061","7.0835","Justin Verlander",592192,434378,"null","called_strike",,,,,9,"null","R","R","R","OAK","HOU","S","null","null",2,0,2019,"-0.9128","1.7886","0.4862","1.8348","null","null","null",1,5,"Bot","null","null",,,455139,,"190817_033425","7.3537","-136.4042","-11.6889","-12.8386","28.7117","-7.8119","3.4499","1.5834","null","null","null","93.4150","2604","6.0010",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.4983","null","null","null","null","null","null","null",34,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-08-16","94.6","-1.6000","6.9979","Justin Verlander",592192,434378,"null","ball",,,,,14,"null","R","R","R","OAK","HOU","B","null","null",1,0,2019,"-0.7220","1.7436","0.9543","2.2326","null","null","null",1,5,"Bot","null","null",,,455139,,"190817_033356","8.3111","-137.1814","-10.6687","-11.0288","30.0294","-7.7962","3.4204","1.5797","null","null","null","94.8970","2584","6.6290",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"53.8703","null","null","null","null","null","null","null",34,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-08-16","80.4","-1.8820","7.0198","Justin Verlander",592192,434378,"null","ball",,,,,14,"null","R","R","R","OAK","HOU","B","null","null",0,0,2019,"0.4250","-0.8278","0.8815","1.6997","null","null","null",1,5,"Bot","null","null",,,455139,,"190817_033337","5.2490","-116.8675","-3.5629","2.8313","20.9575","-39.1376","3.4243","1.6370","null","null","null","79.0940","2813","5.3300",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"55.1697","null","null","null","null","null","null","null",34,"1","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-08-16","87.7","-1.7613","7.0289","Justin Verlander",501981,434378,"strikeout","called_strike",,,,,9,"Khris Davis called out on strikes.  ","R","R","R","OAK","HOU","S",2,"null",0,2,2019,"0.1396","0.6221","0.6257","1.7987","null","null","null",0,5,"Bot","null","null",,,455139,,"190817_033306","5.4365","-127.4921","-7.7492","0.4867","23.8861","-24.2334","3.6050","1.7622","null","null","null","87.2250","2596","5.8450",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.6548","null","null","0.00",1,0,0,"null",33,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-08-16","87.3","-1.7768","7.0099","Justin Verlander",501981,434378,"null","called_strike",,,,,9,"null","R","R","R","OAK","HOU","S","null","null",0,1,2019,"0.1858","0.5724","0.6294","1.4697","null","null","null",0,5,"Bot","null","null",,,455139,,"190817_033242","5.3755","-126.8780","-8.3282","1.0132","23.1916","-24.7115","3.4517","1.5912","null","null","null","87.0730","2485","5.9760",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.5233","null","null","null","null","null","null","null",33,"2","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-08-16","87.9","-1.7588","7.0029","Justin Verlander",501981,434378,"null","swinging_strike",,,,,8,"null","R","R","R","OAK","HOU","S","null","null",0,0,2019,"-0.2428","0.7651","0.1489","1.7564","null","null","null",0,5,"Bot","null","null",,,455139,,"190817_033216","5.1287","-127.8086","-8.2356","-3.6371","23.8018","-22.3837","3.5719","1.6400","null","null","null","88.3070","2658","6.3710",566145,434378,455139,493329,514888,608324,621043,488726,543807,502210,"54.1282","null","null","null","null","null","null","null",33,"1","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
