"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CH","2019-09-29","90.2","-1.9733","5.6082","Gerrit Cole",571718,543037,"null","called_strike",,,,,7,"null","R","L","R","LAA","HOU","S","null","null",1,0,2019,"-1.3760","0.7929","-0.3574","1.5508","null","null","null",2,5,"Bot","null","null",,,455117,,"190929_210226","6.9241","-131.0810","-5.7838","-17.2869","27.9525","-22.0499","3.3200","1.5200","null","null","null","90.0370","2005","6.2820",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.2171","null","null","null","null","null","null","null",50,"2","Changeup",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"SL","2019-09-29","90.4","-1.7452","5.9773","Gerrit Cole",571718,543037,"null","ball",,,,,14,"null","R","L","R","LAA","HOU","B","null","null",0,0,2019,"0.4814","0.1774","1.4634","0.6700","null","null","null",2,5,"Bot","null","null",,,455117,,"190929_210207","6.9164","-131.3785","-7.6343","4.2539","23.9758","-28.9589","3.3200","1.5200","null","null","null","89.9260","2603","5.7610",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.7389","null","null","null","null","null","null","null",50,"1","Slider",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"KC","2019-09-29","85.5","-1.7407","5.8191","Gerrit Cole",664058,543037,"field_out","hit_into_play",,,,,12,"David Fletcher grounds out, third baseman Abraham Toro to first baseman Yuli Gurriel.  ","R","R","R","LAA","HOU","X",5,"ground_ball",1,2,2019,"0.9414","-1.1491","0.9408","2.5948","null","null","null",1,5,"Bot","115.57","173.56",,,455117,,"190929_210106","4.4128","-124.2241","1.0338","8.5508","27.4358","-44.2900","3.2500","1.5700","2","75.4","-48.2","84.4360","3074","5.9120",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.5872","0.105","0.093","0.00",1,0,0,2,49,"4","Knuckle Curve",1,8,1,8,8,1,1,8,"Standard","Standard"
"FF","2019-09-29","97.5","-1.9069","5.7407","Gerrit Cole",664058,543037,"null","ball",,,,,11,"null","R","R","R","LAA","HOU","B","null","null",0,2,2019,"-1.0911","1.2226","-0.2061","4.6900","null","null","null",1,5,"Bot","null","null",,,455117,,"190929_210044","7.0441","-141.7861","-0.0800","-16.2582","33.6261","-16.0399","3.2500","1.5700","null","null","null","97.1060","2659","6.1850",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.3140","null","null","null","null","null","null","null",49,"3","4-Seam Fastball",1,8,1,8,8,1,1,8,"Standard","Standard"
"SL","2019-09-29","90.6","-1.8010","5.8033","Gerrit Cole",664058,543037,"null","called_strike",,,,,14,"null","R","R","R","LAA","HOU","S","null","null",0,1,2019,"0.4283","0.3767","0.9542","2.0245","null","null","null",1,5,"Bot","null","null",,,455117,,"190929_210023","5.9236","-131.7967","-4.3274","3.8579","23.9347","-27.2602","3.2500","1.5700","null","null","null","90.1590","2860","5.7130",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.7867","null","null","null","null","null","null","null",49,"2","Slider",1,8,1,8,8,1,1,8,"Standard","Standard"
"FF","2019-09-29","97.2","-1.8399","5.7663","Gerrit Cole",664058,543037,"null","foul",,,,,8,"null","R","R","R","LAA","HOU","S","null","null",0,0,2019,"-0.8714","1.5264","-0.1498","1.7946","null","null","null",1,5,"Bot","null","null",,,455117,,"190929_205943","6.4776","-141.1161","-8.5189","-13.0357","32.0899","-10.2082","3.2500","1.5700","null","null","null","96.7470","2678","6.1560",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.3431","null","null","null","null","null","null","null",49,"1","4-Seam Fastball",1,8,1,8,8,1,1,8,"Standard","Standard"
"FF","2019-09-29","98.1","-1.9096","5.8129","Gerrit Cole",600303,543037,"strikeout","swinging_strike",,,,,11,"Tommy La Stella strikes out swinging.  ","R","L","R","LAA","HOU","S",2,"null",1,2,2019,"-1.0231","1.4410","-0.3592","3.6198","null","null","null",0,5,"Bot","null","null",,,455117,,"190929_205908","6.5931","-142.7428","-3.8193","-15.5617","32.4756","-11.7040","3.4100","1.6200","null","null","null","98.4970","2631","6.4890",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.0107","null","null","0.00",1,0,0,"null",48,"4","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FF","2019-09-29","97.7","-2.0632","5.8245","Gerrit Cole",600303,543037,"null","ball",,,,,11,"null","R","L","R","LAA","HOU","B","null","null",0,2,2019,"-0.9453","1.5201","-1.5451","4.0748","null","null","null",0,5,"Bot","null","null",,,455117,,"190929_205844","3.5733","-142.2741","-2.6878","-13.6260","34.6793","-11.2370","3.4100","1.6200","null","null","null","97.5560","2673","6.3080",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.1912","null","null","null","null","null","null","null",48,"3","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FF","2019-09-29","97.0","-2.0100","5.7525","Gerrit Cole",600303,543037,"null","foul",,,,,5,"null","R","L","R","LAA","HOU","S","null","null",0,1,2019,"-1.1070","1.6394","-0.1979","2.4340","null","null","null",0,5,"Bot","null","null",,,455117,,"190929_205825","7.3430","-140.9106","-7.0308","-16.3475","31.7320","-9.0499","3.4100","1.6200","48","37.1","15.5","96.7730","2719","6.2330",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.2660","null","null","null","null","null","null","null",48,"2","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
"FF","2019-09-29","96.8","-1.9436","5.8361","Gerrit Cole",600303,543037,"null","swinging_strike",,,,,5,"null","R","L","R","LAA","HOU","S","null","null",0,0,2019,"-0.8477","1.6664","-0.2367","2.4199","null","null","null",0,5,"Bot","null","null",,,455117,,"190929_205805","6.4891","-140.6224","-7.3394","-12.7360","32.5061","-8.6068","3.4100","1.6200","null","null","null","96.7090","2754","6.3740",564814,543037,455117,493329,649557,647351,608686,664702,545350,663656,"54.1255","null","null","null","null","null","null","null",48,"1","4-Seam Fastball",1,8,1,8,8,1,1,8,"Infield shift","Standard"
