"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2019-09-05","88.7","1.2330","6.3954","Mike Trout",545361,474463,"force_out","hit_into_play",,,,,7,"Mike Trout grounds into a force out, third baseman Matt Chapman to second baseman Sheldon Neuse.   David Fletcher out at 2nd.    Mike Trout to 1st.  ","R","R","L","OAK","LAA","X",5,"ground_ball",1,0,2019,"-0.0826","0.8377","-0.6083","1.9745","null","null",664058,0,5,"Top","103.83","179.81",,,572033,,"190905_205157","-4.3027","-129.1461","-6.5502","-0.2101","21.3823","-21.9173","3.4000","1.6200","75","49.1","13.8","88.8360","2109","5.8890",566155,474463,572033,621566,641914,656305,543760,595777,592192,640461,"54.6104","0.140","0.117","0.00",1,0,0,1,36,"2","4-Seam Fastball",1,4,4,1,4,1,4,1,"Standard","Standard"
"CH","2019-09-05","82.9","1.7645","6.6136","Mike Trout",545361,474463,"null","ball",,,,,14,"null","R","R","L","OAK","LAA","B","null","null",0,0,2019,"1.0464","0.4254","1.1135","1.0827","null","null",664058,0,5,"Top","null","null",,,572033,,"190905_205136","-3.4559","-120.5998","-6.9829","10.7041","20.7144","-27.0775","3.4062","1.5639","null","null","null","82.5750","1481","5.8260",566155,474463,572033,621566,641914,656305,543760,595777,592192,640461,"54.6730","null","null","null","null","null","null","null",36,"1","Changeup",1,4,4,1,4,1,4,1,"Standard","Standard"
"SI","2019-09-05","89.8","1.5661","6.4143","Mike Trout",545361,474463,"home_run","hit_into_play_score",,,,,6,"Mike Trout homers (45) on a fly ball to center field.   David Fletcher scores.  ","R","R","L","OAK","LAA","X","null","fly_ball",0,0,2019,"1.1788","0.5701","0.5806","2.4802","null","null",664058,0,3,"Top","101.88","6.91",,,572033,,"190905_202026","-4.8050","-130.5963","-4.8973","14.1746","26.0865","-25.0424","3.4000","1.6200","455","111.1","25.5","88.9090","1838","5.6530",566155,474463,572033,621566,641914,656305,543760,595777,592192,640461,"54.8466","0.998","1.932","2.00",1,0,3,6,19,"1","Sinker",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2019-09-05","90.9","1.1700","6.6162","Mike Trout",545361,474463,"single","hit_into_play_no_out",,,,,5,"Mike Trout singles on a ground ball to shortstop Marcus Semien.  ","R","R","L","OAK","LAA","X",6,"ground_ball",1,2,2019,"0.2873","0.8749","0.1274","2.5551","null","null","null",1,1,"Top","110.91","156.43",,,572033,,"190905_193920","-3.2025","-132.3918","-6.2022","3.9349","22.7484","-20.9902","3.4000","1.6200","20","82.1","-6.0","91.2080","1936","5.9950",566155,474463,572033,621566,641914,656305,543760,595777,592192,640461,"54.5047","0.172","0.144","0.90",1,1,0,2,2,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-09-05","89.6","1.3388","6.5256","Mike Trout",545361,474463,"null","foul",,,,,6,"null","R","R","L","OAK","LAA","S","null","null",1,1,2019,"0.0864","0.9511","0.3369","2.6498","null","null","null",1,1,"Top","null","null",,,572033,,"190905_193857","-2.6375","-130.5291","-5.6348","1.4379","22.3791","-20.5489","3.4000","1.6200","163","61.6","42.5","89.7610","2008","5.9150",566155,474463,572033,621566,641914,656305,543760,595777,592192,640461,"54.5841","null","null","null","null","null","null","null",2,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SI","2019-09-05","90.5","1.8483","6.5339","Mike Trout",545361,474463,"null","foul",,,,,6,"null","R","R","L","OAK","LAA","S","null","null",1,0,2019,"1.3814","0.6837","0.6128","2.2717","null","null","null",1,1,"Top","null","null",,,572033,,"190905_193839","-5.8769","-131.5529","-6.0885","16.9120","25.2673","-23.4185","3.4000","1.6200","null","null","null","89.7750","1859","5.6910",566155,474463,572033,621566,641914,656305,543760,595777,592192,640461,"54.8088","null","null","null","null","null","null","null",2,"2","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"SI","2019-09-05","90.9","1.7013","6.5649","Mike Trout",545361,474463,"null","ball",,,,,12,"null","R","R","L","OAK","LAA","B","null","null",0,0,2019,"1.2966","0.6834","1.3201","2.9786","null","null","null",1,1,"Top","null","null",,,572033,,"190905_193826","-3.6036","-132.2579","-4.4889","15.6201","26.0121","-23.6647","3.5317","1.5398","null","null","null","90.0580","1747","5.6050",566155,474463,572033,621566,641914,656305,543760,595777,592192,640461,"54.8941","null","null","null","null","null","null","null",2,"1","Sinker",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-09-04","88.5","-0.2151","5.9220","Mike Trout",545361,433589,"field_out","hit_into_play",,,,,12,"Mike Trout flies out to right fielder Robbie Grossman.  ","R","R","R","OAK","LAA","X",9,"fly_ball",0,1,2019,"-0.6099","1.5595","1.1390","2.4794","null","null",664058,2,7,"Top","152.56","84.49",,,669221,,"190905_040613","4.6720","-128.8819","-5.7618","-7.9076","25.9356","-13.3755","3.3800","1.5500","280","96.8","52.0","89.8360","2252","6.9960",566154,433589,669221,621566,641914,656305,543760,595777,592192,543257,"53.5033","0.018","0.032","0.00",1,0,0,3,54,"2","4-Seam Fastball",4,0,0,4,0,4,0,4,"Standard","Standard"
"FC","2019-09-04","84.5","-0.2597","5.9655","Mike Trout",545361,433589,"null","swinging_strike",,,,,6,"null","R","R","R","OAK","LAA","S","null","null",0,0,2019,"-0.3341","1.6383","0.7210","2.4432","null","null",664058,2,7,"Top","null","null",,,669221,,"190905_040538","2.9970","-123.0609","-5.2773","-4.0280","22.7655","-14.3413","3.4100","1.6300","null","null","null","85.7020","2263","6.8670",566154,433589,669221,621566,641914,656305,543760,595777,592192,543257,"53.6323","null","null","null","null","null","null","null",54,"1","Cutter",4,0,0,4,0,4,0,4,"Standard","Standard"
"FT","2019-09-04","92.0","-2.0031","6.0896","Mike Trout",545361,543699,"field_out","hit_into_play",,,,,3,"Mike Trout grounds out sharply, shortstop Marcus Semien to first baseman Matt Olson.  ","R","R","R","OAK","LAA","X",6,"ground_ball",2,2,2019,"-1.1044","1.0964","0.4594","3.0038","null","null","null",0,5,"Top","116.28","155.22",,,669221,,"190905_032847","8.5818","-133.6891","-4.3631","-14.9136","26.0168","-18.3805","3.3000","1.5300","20","103.4","-8.0","92.0030","1915","6.1500",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.3493","0.352","0.308","0.00",1,0,0,2,35,"5","2-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard"
"FF","2019-09-04","92.1","-1.7985","6.0765","Mike Trout",545361,543699,"null","ball",,,,,12,"null","R","R","R","OAK","LAA","B","null","null",1,2,2019,"-0.4596","1.4336","1.4221","3.9329","null","null","null",0,5,"Top","null","null",,,669221,,"190905_032831","9.1313","-133.8052","-2.7067","-7.3502","26.9016","-14.6376","3.4100","1.6300","null","null","null","92.0210","2059","6.1780",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.3219","null","null","null","null","null","null","null",35,"4","4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard"
"FT","2019-09-04","91.1","-1.9665","6.1184","Mike Trout",545361,543699,"null","called_strike",,,,,6,"null","R","R","R","OAK","LAA","S","null","null",1,1,2019,"-1.0284","1.0394","0.7729","2.4926","null","null","null",0,5,"Top","null","null",,,669221,,"190905_032819","8.9523","-132.3837","-5.3969","-13.6646","24.8119","-19.2588","3.4100","1.6300","null","null","null","90.6940","1950","5.8460",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.6536","null","null","null","null","null","null","null",35,"3","2-Seam Fastball",1,0,0,1,0,1,0,1,"Standard","Standard"
"CU","2019-09-04","74.3","-2.1545","5.9770","Mike Trout",545361,543699,"null","ball",,,,,14,"null","R","R","R","OAK","LAA","B","null","null",0,1,2019,"1.0204","-1.2569","1.2396","1.3998","null","null","null",0,5,"Top","null","null",,,669221,,"190905_032807","5.1458","-107.9928","0.0531","6.8583","19.7074","-42.0440","3.4100","1.6300","null","null","null","73.3830","2604","5.7720",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.7270","null","null","null","null","null","null","null",35,"2","Curveball",1,0,0,1,0,1,0,1,"Strategic","Standard"
"FF","2019-09-04","90.9","-1.8003","6.1797","Mike Trout",545361,543699,"null","called_strike",,,,,9,"null","R","R","R","OAK","LAA","S","null","null",0,0,2019,"-0.3032","1.5245","0.8137","1.9687","null","null","null",0,5,"Top","null","null",,,669221,,"190905_032754","7.1581","-132.1376","-7.8789","-4.9194","25.3561","-13.0387","3.4100","1.6300","null","null","null","90.8550","2003","6.0970",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.4024","null","null","null","null","null","null","null",35,"1","4-Seam Fastball",1,0,0,1,0,1,0,1,"Strategic","Standard"
"SL","2019-09-04","88.3","-2.0516","6.1842","Mike Trout",545361,543699,"field_out","hit_into_play",,,,,8,"Mike Trout flies out to right fielder Chad Pinder.  ","R","R","R","OAK","LAA","X",9,"fly_ball",0,0,2019,"0.0314","0.9839","0.2369","1.9849","null","null",664058,0,3,"Top","176.82","102.42",,,669221,,"190905_024921","5.4689","-128.4873","-6.1853","-0.6386","23.1454","-20.4222","3.3000","1.5300","260","81.4","40.0","88.1990","2102","5.9360",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.5631","0.018","0.020","0.00",1,0,0,3,19,"1","Slider",1,0,0,1,0,1,0,1,"Standard","Standard"
"CH","2019-09-04","83.5","-2.1444","6.1420","Mike Trout",545361,543699,"strikeout","swinging_strike",,,,,8,"Mike Trout strikes out swinging.  ","R","R","R","OAK","LAA","S",2,"null",2,2,2019,"-0.3529","0.9003","0.1420","1.6816","null","null","null",1,1,"Top","null","null",,,669221,,"190905_021019","5.8380","-121.4710","-5.5541","-4.3912","20.1028","-22.7373","3.2819","1.5300","null","null","null","82.7500","1032","5.4600",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"55.0394","null","null","0.00",1,0,0,"null",2,"6","Changeup",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2019-09-04","92.9","-2.0233","6.1649","Mike Trout",545361,543699,"null","foul",,,,,2,"null","R","R","R","OAK","LAA","S","null","null",2,2,2019,"-1.2661","1.1399","0.1723","2.9141","null","null","null",1,1,"Top","null","null",,,669221,,"190905_020954","8.2824","-134.9691","-4.9973","-16.9958","26.4237","-17.5650","3.3316","1.6300","null","null","null","92.5730","2063","5.9580",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.5415","null","null","null","null","null","null","null",2,"5","2-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-09-04","92.1","-2.0008","6.1604","Mike Trout",545361,543699,"null","ball",,,,,13,"null","R","R","R","OAK","LAA","B","null","null",1,2,2019,"-0.3150","1.4423","-0.9513","2.4315","null","null","null",1,1,"Top","null","null",,,669221,,"190905_020938","3.3106","-133.9839","-6.7144","-4.4055","25.9888","-13.8511","3.3919","1.6300","null","null","null","91.8260","2009","5.9110",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.5881","null","null","null","null","null","null","null",2,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-09-04","90.7","-2.0545","6.2229","Mike Trout",545361,543699,"null","foul",,,,,8,"null","R","R","R","OAK","LAA","S","null","null",1,1,2019,"-0.4956","1.5608","-0.2276","1.7573","null","null","null",1,1,"Top","null","null",,,669221,,"190905_020917","5.5651","-131.8087","-8.4839","-6.8237","26.0146","-12.6886","3.3145","1.6300","79","96.7","4.5","90.2770","2071","5.9440",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.5555","null","null","null","null","null","null","null",2,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"SL","2019-09-04","86.7","-1.9089","6.2343","Mike Trout",545361,543699,"null","ball",,,,,14,"null","R","R","R","OAK","LAA","B","null","null",0,1,2019,"0.2073","0.9016","1.2361","1.0125","null","null","null",1,1,"Top","null","null",,,669221,,"190905_020902","7.0048","-125.8283","-7.9909","0.8691","23.2818","-21.5034","3.3265","1.6300","null","null","null","85.8410","2350","5.6870",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.8122","null","null","null","null","null","null","null",2,"2","Slider",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-09-04","92.7","-1.8654","6.2838","Mike Trout",545361,543699,"null","called_strike",,,,,9,"null","R","R","R","OAK","LAA","S","null","null",0,0,2019,"-0.6689","1.4737","0.6892","1.9969","null","null","null",1,1,"Top","null","null",,,669221,,"190905_020848","7.9344","-134.5923","-8.3014","-9.7509","28.2086","-12.8333","3.3742","1.6300","null","null","null","92.3640","2205","6.1350",566154,543699,669221,621566,641914,656305,543760,595777,592192,640461,"54.3647","null","null","null","null","null","null","null",2,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-09-03","89.8","-0.4078","5.9379","Mike Trout",545361,433589,"field_out","hit_into_play",,,,,6,"Mike Trout flies out sharply to center fielder Mark Canha.  ","R","R","R","OAK","LAA","X",8,"fly_ball",2,2,2019,"-0.3727","1.4878","0.5958","2.5337","null","null","null",0,7,"Top","128.65","61.22",,,572033,,"190904_043321","3.3419","-130.8488","-5.8083","-5.0570","25.5127","-13.6216","3.3900","1.6200","326","100.5","46.3","91.3980","2167","7.0110",566153,433589,572033,621566,595777,656305,543760,664913,592192,543257,"53.4882","0.055","0.085","0.00",1,0,0,3,56,"6","4-Seam Fastball",7,5,5,7,5,7,5,7,"Strategic","Standard"
"CU","2019-09-03","76.3","-0.3795","6.0774","Mike Trout",545361,433589,"null","foul",,,,,3,"null","R","R","R","OAK","LAA","S","null","null",2,2,2019,"0.9523","0.4938","0.3738","3.0335","null","null","null",0,7,"Top","null","null",,,572033,,"190904_043240","-0.1487","-111.1927","-0.3065","8.0369","19.1084","-28.1567","3.4400","1.6600","173","76.8","68.4","77.0780","2096","6.6720",566153,433589,572033,621566,595777,656305,543760,664913,592192,543257,"53.8276","null","null","null","null","null","null","null",56,"5","Curveball",7,5,5,7,5,7,5,7,"Standard","Standard"
"FF","2019-09-03","89.2","-0.3725","5.9615","Mike Trout",545361,433589,"null","ball",,,,,12,"null","R","R","R","OAK","LAA","B","null","null",1,2,2019,"-0.2224","1.4985","1.2576","3.0768","null","null","null",0,7,"Top","null","null",,,572033,,"190904_043211","4.5624","-129.9598","-4.4201","-3.4957","25.5948","-13.9711","3.4342","1.6832","null","null","null","90.8420","2149","7.0850",566153,433589,572033,621566,595777,656305,543760,664913,592192,543257,"53.4150","null","null","null","null","null","null","null",56,"4","4-Seam Fastball",7,5,5,7,5,7,5,7,"Standard","Standard"
"CU","2019-09-03","75.8","-0.5516","6.0003","Mike Trout",545361,433589,"null","ball",,,,,14,"null","R","R","R","OAK","LAA","B","null","null",0,2,2019,"1.0624","-0.0704","1.0551","1.0408","null","null","null",0,7,"Top","null","null",,,572033,,"190904_043150","1.4696","-110.4315","-3.1705","8.3911","19.5561","-32.4064","3.4342","1.6542","null","null","null","75.7960","2181","6.2080",566153,433589,572033,621566,595777,656305,543760,664913,592192,543257,"54.2910","null","null","null","null","null","null","null",56,"3","Curveball",7,5,5,7,5,7,5,7,"Strategic","Standard"
"FF","2019-09-03","89.1","-0.6357","5.8921","Mike Trout",545361,433589,"null","foul",,,,,8,"null","R","R","R","OAK","LAA","S","null","null",0,1,2019,"-0.9520","1.4093","0.0358","1.6886","null","null","null",0,7,"Top","null","null",,,572033,,"190904_043123","3.7417","-129.7417","-7.4100","-11.7547","27.5699","-14.5631","3.4400","1.6600","4","86.2","-22.3","90.1670","2295","6.9410",566153,433589,572033,621566,595777,656305,543760,664913,592192,543257,"53.5584","null","null","null","null","null","null","null",56,"2","4-Seam Fastball",7,5,5,7,5,7,5,7,"Strategic","Standard"
"FF","2019-09-03","88.2","-0.5166","5.9367","Mike Trout",545361,433589,"null","called_strike",,,,,3,"null","R","R","R","OAK","LAA","S","null","null",0,0,2019,"-0.7596","1.6069","0.7527","3.2971","null","null","null",0,7,"Top","null","null",,,572033,,"190904_043057","4.8023","-128.4302","-3.8179","-9.6667","27.8502","-13.2800","3.4284","1.6542","null","null","null","89.5600","2240","7.1980",566153,433589,572033,621566,595777,656305,543760,664913,592192,543257,"53.3019","null","null","null","null","null","null","null",56,"1","4-Seam Fastball",7,5,5,7,5,7,5,7,"Strategic","Standard"
"FT","2019-09-03","90.8","-1.3487","6.2191","Mike Trout",545361,571666,"walk","ball",,,,,11,"Mike Trout walks.   David Fletcher to 2nd.  ","R","R","R","OAK","LAA","B","null","null",3,1,2019,"-1.1616","1.1956","-0.1800","3.5599","null","null",664058,2,5,"Top","null","null",,,572033,,"190904_033553","5.2919","-132.0259","-3.2036","-14.4199","27.8432","-18.0482","3.3921","1.6420","null","null","null","89.8600","2272","5.7330",566153,571666,572033,621566,595777,656305,543760,664913,592192,543257,"54.7662","null","null","0.70",1,0,0,"null",39,"5","2-Seam Fastball",5,3,3,5,3,5,3,5,"Strategic","Standard"
"FF","2019-09-03","91.8","-0.7742","6.4724","Mike Trout",545361,571666,"null","called_strike",,,,,6,"null","R","R","R","OAK","LAA","S","null","null",3,0,2019,"-0.7303","1.6340","0.4117","2.2859","null","null",664058,2,5,"Top","null","null",,,572033,,"190904_033527","4.5166","-133.4150","-8.1755","-9.5418","26.7909","-11.4340","3.3262","1.5821","null","null","null","91.3320","2406","5.9270",566153,571666,572033,621566,595777,656305,543760,664913,592192,543257,"54.5722","null","null","null","null","null","null","null",39,"4","4-Seam Fastball",5,3,3,5,3,5,3,5,"Standard","Standard"
"SL","2019-09-03","84.7","-1.0793","6.4155","Mike Trout",545361,571666,"null","ball",,,,,14,"null","R","R","R","OAK","LAA","B","null","null",2,0,2019,"0.2823","1.1264","1.2998","0.8238","null","null",664058,2,5,"Top","null","null",,,572033,,"190904_033459","4.9793","-123.1291","-9.0151","2.1039","19.5492","-19.3744","3.4282","1.6482","null","null","null","85.1000","2529","6.1600",566153,571666,572033,621566,595777,656305,543760,664913,592192,543257,"54.3393","null","null","null","null","null","null","null",39,"3","Slider",5,3,3,5,3,5,3,5,"Strategic","Standard"
"FF","2019-09-03","90.6","-0.8208","6.4256","Mike Trout",545361,571666,"null","ball",,,,,14,"null","R","R","R","OAK","LAA","B","null","null",1,0,2019,"-0.6995","1.6051","1.8054","2.4721","null","null",664058,2,5,"Top","null","null",,,572033,,"190904_033434","7.9700","-131.5784","-7.3003","-9.6091","25.1846","-12.4388","3.4518","1.7013","null","null","null","90.3070","2356","6.0010",566153,571666,572033,621566,595777,656305,543760,664913,592192,543257,"54.4989","null","null","null","null","null","null","null",39,"2","4-Seam Fastball",5,3,3,5,3,5,3,5,"Strategic","Standard"
"SL","2019-09-03","84.1","-0.9059","6.4286","Mike Trout",545361,571666,"null","ball",,,,,14,"null","R","R","R","OAK","LAA","B","null","null",0,0,2019,"0.6871","0.6540","2.1369","1.3068","null","null",664058,2,5,"Top","null","null",,,572033,,"190904_033409","5.6840","-122.2842","-6.8139","5.9348","20.8664","-24.6359","3.4459","1.6659","null","null","null","84.2320","2369","6.1190",566153,571666,572033,621566,595777,656305,543760,664913,592192,543257,"54.3808","null","null","null","null","null","null","null",39,"1","Slider",5,3,3,5,3,5,3,5,"Strategic","Standard"
