"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FF","2019-09-27","96.6","-0.6402","6.5094","Howie Kendrick",435062,675916,"field_out","hit_into_play",,,,,12,"Howie Kendrick lines out to center fielder Oscar Mercado.  ","R","R","R","WSH","CLE","X",8,"line_drive",1,0,2019,"-0.4713","1.6285","1.0191","2.6288","null",543685,"null",1,7,"Bot","157.94","74.29",,,547379,,"190928_012222","5.4317","-140.2607","-8.3373","-7.3674","31.6994","-9.3079","3.4900","1.6900","305","93.3","18.3","95.8520","2514","5.9780",565973,675916,547379,467793,502273,475247,596019,656185,640458,624577,"54.5213","0.485","0.509","0.00",1,0,0,4,56,"2","4-Seam Fastball",7,2,7,2,2,7,7,2,"Standard","Standard"
"FF","2019-09-27","96.1","-0.7624","6.5415","Howie Kendrick",435062,675916,"null","ball",,,,,14,"null","R","R","R","WSH","CLE","B","null","null",0,0,2019,"-0.5705","1.7784","1.6828","1.8813","null",543685,"null",1,7,"Bot","null","null",,,547379,,"190928_012149","7.6606","-139.3454","-10.5419","-9.0690","32.2622","-7.2359","3.0566","1.4069","null","null","null","94.9490","2528","5.8860",565973,675916,547379,467793,502273,475247,596019,656185,640458,624577,"54.6134","null","null","null","null","null","null","null",56,"1","4-Seam Fastball",7,2,7,2,2,7,7,2,"Standard","Standard"
"FF","2019-09-27","92.5","-1.2248","5.8465","Howie Kendrick",435062,580792,"field_out","hit_into_play",,,,,2,"Howie Kendrick flies out to left fielder Greg Allen.  ","R","R","R","WSH","CLE","X",7,"fly_ball",0,0,2019,"-0.3776","1.5684","0.2149","3.1217","null","null",665742,0,6,"Bot","87.06","79.49",,,547379,,"190928_004759","4.4736","-134.6138","-4.5357","-5.5062","28.2738","-12.4735","3.0906","1.6962","297","90.9","44.2","92.3700","2261","6.1340",565973,580792,547379,467793,502273,475247,596019,656185,640458,624577,"54.3658","0.005","0.011","0.00",1,0,0,3,43,"1","4-Seam Fastball",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2019-09-27","87.5","-0.8612","6.0388","Howie Kendrick",435062,668676,"field_out","hit_into_play",,,,,8,"Howie Kendrick grounds out to first baseman Carlos Santana.  ","R","R","R","WSH","CLE","X",3,"ground_ball",1,1,2019,"0.0186","0.5791","0.0485","1.5217","null",594809,543685,2,3,"Bot","145.37","177.62",,,547379,,"190927_235900","2.1551","-127.4020","-6.0208","-0.1828","22.8724","-24.9461","3.1100","1.4000","null","82.9","-20.7","87.9210","2069","6.2400",565973,668676,547379,467793,502273,475247,596019,656185,640458,624577,"54.2595","0.075","0.065","0.00",1,0,0,2,25,"3","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2019-09-27","85.0","-0.8949","6.0281","Howie Kendrick",435062,668676,"null","called_strike",,,,,12,"null","R","R","R","WSH","CLE","S","null","null",1,0,2019,"0.0809","0.4653","0.9909","2.2291","null",594809,543685,2,3,"Bot","null","null",,,547379,,"190927_235832","4.2318","-123.7129","-3.5492","0.0773","21.8757","-27.0062","2.9991","1.4069","null","null","null","84.8710","2033","5.9410",565973,668676,547379,467793,502273,475247,596019,656185,640458,624577,"54.5582","null","null","null","null","null","null","null",25,"2","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"SL","2019-09-27","86.7","-0.8737","6.1116","Howie Kendrick",435062,668676,"null","ball",,,,,11,"null","R","R","R","WSH","CLE","B","null","null",0,0,2019,"0.2146","0.4686","-0.1496","3.5568","null",594809,543685,2,3,"Bot","null","null",,,547379,,"190927_235807","1.2916","-126.3583","-0.9319","2.0404","22.6832","-27.2613","2.8841","1.4069","null","null","null","86.4280","2119","5.7640",565973,668676,547379,467793,502273,475247,596019,656185,640458,624577,"54.7350","null","null","null","null","null","null","null",25,"1","Slider",2,2,2,2,2,2,2,2,"Standard","Standard"
"CU","2019-09-27","80.4","-0.7195","6.0416","Howie Kendrick",435062,668676,"single","hit_into_play_no_out",,,,,9,"Howie Kendrick singles on a line drive to center fielder Oscar Mercado.  ","R","R","R","WSH","CLE","X",8,"line_drive",1,2,2019,"0.3629","-0.5741","0.5170","2.0534","null","null","null",1,2,"Bot","130.72","85.18",,,547379,,"190927_232912","2.0453","-117.0108","-1.1612","2.9068","20.0264","-37.3629","3.4900","1.6900","176","89.3","12.7","79.5560","1605","5.4880",565973,668676,547379,467793,502273,475247,596019,656185,640458,624577,"55.0115","0.915","0.851","0.90",1,1,0,4,11,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"SL","2019-09-27","87.3","-0.6926","6.1266","Howie Kendrick",435062,668676,"null","ball",,,,,14,"null","R","R","R","WSH","CLE","B","null","null",0,2,2019,"0.3136","0.6492","1.3233","2.1642","null","null","null",1,2,"Bot","null","null",,,547379,,"190927_232846","4.1911","-127.1027","-4.7416","2.6171","23.0616","-24.5305","2.9416","1.4069","null","null","null","87.1860","1962","5.9320",565973,668676,547379,467793,502273,475247,596019,656185,640458,624577,"54.5674","null","null","null","null","null","null","null",11,"3","Slider",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-09-27","94.1","-0.7666","6.1661","Howie Kendrick",435062,668676,"null","foul",,,,,3,"null","R","R","R","WSH","CLE","S","null","null",0,1,2019,"-0.6585","1.5380","0.6878","2.9255","null","null","null",1,2,"Bot","null","null",,,547379,,"190927_232825","5.1835","-136.8252","-6.0213","-9.3194","30.2205","-11.9852","3.1100","1.4000","279","87.4","41.2","93.5650","2140","6.0190",565973,668676,547379,467793,502273,475247,596019,656185,640458,624577,"54.4810","null","null","null","null","null","null","null",11,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-09-27","95.0","-0.8209","6.1125","Howie Kendrick",435062,668676,"null","called_strike",,,,,9,"null","R","R","R","WSH","CLE","S","null","null",0,0,2019,"-0.6746","1.5216","0.4660","1.5412","null","null","null",1,2,"Bot","null","null",,,547379,,"190927_232805","4.8202","-137.9116","-9.5888","-9.5596","29.7859","-11.1145","2.9416","1.4069","null","null","null","94.3800","2057","5.9940",565973,668676,547379,467793,502273,475247,596019,656185,640458,624577,"54.5057","null","null","null","null","null","null","null",11,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FT","2019-09-25","91.3","2.0277","5.4283","Howie Kendrick",435062,501625,"single","hit_into_play_no_out",,,,,14,"Howie Kendrick singles on a ground ball to center fielder Adam Haseley.   Adam Eaton to 3rd.  ","R","R","L","WSH","PHI","X",8,"ground_ball",3,1,2019,"1.4359","0.7527","0.8513","2.0315","null","null",594809,0,8,"Bot","106.26","88.22",,,595284,,"190926_012944","-6.0998","-132.7983","-4.3122","18.4100","28.1963","-22.4896","3.0800","1.3800","108","96.1","5.5","91.7280","2435","6.5520",565971,501625,595284,656555,514917,664068,516416,543543,656514,547180,"53.9480","0.552","0.517","0.90",1,1,0,4,60,"5","2-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Standard"
"FT","2019-09-25","91.0","1.8457","5.4145","Howie Kendrick",435062,501625,"null","ball",,,,,7,"null","R","R","L","WSH","PHI","B","null","null",2,1,2019,"1.3673","0.9206","-0.4035","1.4729","null","null",594809,0,8,"Bot","null","null",,,595284,,"190926_012917","-8.6352","-132.3138","-6.0214","17.9864","26.5455","-20.2126","3.1351","1.4369","null","null","null","91.6230","2513","6.5740",565971,501625,595284,656555,514917,664068,516416,543543,656514,547180,"53.9251","null","null","null","null","null","null","null",60,"4","2-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Standard"
"FT","2019-09-25","91.8","1.7718","5.4766","Howie Kendrick",435062,501625,"null","foul",,,,,5,"null","R","R","L","WSH","PHI","S","null","null",2,0,2019,"1.4640","0.8652","0.0148","2.3797","null","null",594809,0,8,"Bot","null","null",,,595284,,"190926_012839","-7.6837","-133.5852","-3.9095","19.3159","27.8597","-21.0862","3.0800","1.3800","null","null","null","92.4260","2406","6.5910",565971,501625,595284,656555,514917,664068,516416,543543,656514,547180,"53.9088","null","null","null","null","null","null","null",60,"3","2-Seam Fastball",4,2,4,2,2,4,4,2,"Standard","Standard"
"CH","2019-09-25","83.6","1.9641","5.4638","Howie Kendrick",435062,501625,"null","ball",,,,,12,"null","R","R","L","WSH","PHI","B","null","null",1,0,2019,"1.4348","0.2561","1.4502","2.2851","null","null",594809,0,8,"Bot","null","null",,,595284,,"190926_012822","-4.0064","-121.7450","-1.4604","15.0504","22.0696","-29.5527","3.1043","1.3829","null","null","null","83.9520","1826","6.3070",565971,501625,595284,656555,514917,664068,516416,543543,656514,547180,"54.1926","null","null","null","null","null","null","null",60,"2","Changeup",4,2,4,2,2,4,4,2,"Standard","Standard"
"CH","2019-09-25","82.2","2.0319","5.4222","Howie Kendrick",435062,501625,"null","ball",,,,,12,"null","R","R","L","WSH","PHI","B","null","null",0,0,2019,"1.3658","0.0138","2.6462","3.0556","null","null",594809,0,8,"Bot","null","null",,,595284,,"190926_012802","-1.2277","-119.6862","1.1228","13.2738","22.6841","-32.4764","3.1214","1.3259","null","null","null","82.0750","1773","6.1310",565971,501625,595284,656555,514917,664068,516416,543543,656514,547180,"54.3683","null","null","null","null","null","null","null",60,"1","Changeup",4,2,4,2,2,4,4,2,"Standard","Standard"
"CU","2019-09-25","78.4","1.9351","6.6055","Howie Kendrick",435062,592767,"strikeout","swinging_strike",,,,,13,"Howie Kendrick strikes out swinging.  ","R","R","L","WSH","PHI","S",2,"null",1,2,2019,"0.5045","0.0009","-0.5707","1.0150","null","null","null",2,6,"Bot","null","null",,,595284,,"190926_004237","-6.1660","-113.9141","-5.1700","5.2768","19.0422","-31.5522","3.0800","1.3800","null","null","null","77.0190","2174","5.1820",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"55.3178","null","null","0.00",1,0,0,"null",42,"5","Curveball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"FC","2019-09-25","86.7","2.2031","6.3756","Howie Kendrick",435062,592767,"null","foul",,,,,7,"null","R","R","L","WSH","PHI","S","null","null",1,2,2019,"-0.0913","0.8466","-0.4858","1.7410","null","null","null",2,6,"Bot","null","null",,,595284,,"190926_004209","-6.1653","-125.9364","-6.4927","0.2477","24.5217","-22.3108","3.0800","1.3800","4","80.5","-25.0","85.7910","2045","5.7110",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"54.7883","null","null","null","null","null","null","null",42,"4","Cutter",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"FF","2019-09-25","92.6","1.7896","6.6656","Howie Kendrick",435062,592767,"null","ball",,,,,12,"null","R","R","L","WSH","PHI","B","null","null",0,2,2019,"0.7738","1.2323","0.2299","4.6558","null","null","null",2,6,"Bot","null","null",,,595284,,"190926_004149","-5.4780","-134.5490","-1.8619","10.2231","29.0282","-17.6448","3.1736","1.3591","null","null","null","90.7240","2064","5.2170",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"55.2828","null","null","null","null","null","null","null",42,"3","4-Seam Fastball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"CU","2019-09-25","78.0","1.9930","6.6723","Howie Kendrick",435062,592767,"null","called_strike",,,,,6,"null","R","R","L","WSH","PHI","S","null","null",0,1,2019,"0.3196","-0.3578","0.3171","2.2769","null","null","null",2,6,"Bot","null","null",,,595284,,"190926_004133","-4.0567","-113.4518","-1.9486","3.3381","19.3909","-35.0680","3.1743","1.3591","null","null","null","76.3490","2056","4.9720",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"55.5270","null","null","null","null","null","null","null",42,"2","Curveball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"CU","2019-09-25","78.1","1.9491","6.5900","Howie Kendrick",435062,592767,"null","called_strike",,,,,9,"null","R","R","L","WSH","PHI","S","null","null",0,0,2019,"0.3247","-0.0626","0.5716","1.9280","null","null","null",2,6,"Bot","null","null",,,595284,,"190926_004118","-3.4990","-113.6117","-3.0399","3.3611","19.8852","-32.4139","3.2241","1.3816","null","null","null","77.2540","2110","5.6020",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"54.8979","null","null","null","null","null","null","null",42,"1","Curveball",1,1,1,1,1,1,1,1,"Infield shift","Standard"
"FF","2019-09-25","92.1","1.6950","6.7356","Howie Kendrick",435062,592767,"home_run","hit_into_play_score",,,,,11,"Howie Kendrick homers (17) on a fly ball to left center field.  ","R","R","L","WSH","PHI","X","null","fly_ball",3,2,2019,"0.1798","1.4960","-0.8422","2.7220","null","null","null",2,4,"Bot","54.92","53.13",,,595284,,"190926_000226","-6.7195","-133.6765","-7.3969","3.5131","27.9713","-13.3385","3.0800","1.3800","382","101.0","24.1","90.8960","2106","5.6350",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"54.8645","0.742","1.181","2.00",1,0,3,6,26,"6","4-Seam Fastball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2019-09-25","79.9","1.9684","6.6250","Howie Kendrick",435062,592767,"null","ball",,,,,13,"null","R","R","L","WSH","PHI","B","null","null",2,2,2019,"0.4031","-0.0893","-0.0965","0.4254","null","null","null",2,4,"Bot","null","null",,,595284,,"190926_000159","-5.1991","-116.1668","-6.7254","4.4465","19.5935","-32.0633","3.0800","1.3386","null","null","null","79.0250","2096","5.5040",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"54.9957","null","null","null","null","null","null","null",26,"5","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2019-09-25","79.1","1.9179","6.6501","Howie Kendrick",435062,592767,"null","ball",,,,,14,"null","R","R","L","WSH","PHI","B","null","null",1,2,2019,"0.4200","-0.2356","0.4342","0.4789","null","null","null",2,4,"Bot","null","null",,,595284,,"190926_000136","-3.9207","-114.9904","-6.2088","4.2796","18.8012","-33.4318","3.0800","1.3455","null","null","null","78.1690","2123","5.4230",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"55.0766","null","null","null","null","null","null","null",26,"4","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FC","2019-09-25","86.7","2.1253","6.3940","Howie Kendrick",435062,592767,"null","foul",,,,,5,"null","R","R","L","WSH","PHI","S","null","null",1,1,2019,"0.3791","0.7816","0.1035","2.3948","null","null","null",2,4,"Bot","null","null",,,595284,,"190926_000113","-5.5242","-126.0996","-4.9649","4.9344","21.1504","-23.2816","3.0800","1.3800","null","null","null","86.3870","2112","5.7290",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"54.7707","null","null","null","null","null","null","null",26,"3","Cutter",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2019-09-25","79.2","2.0629","6.6125","Howie Kendrick",435062,592767,"null","ball",,,,,14,"null","R","R","L","WSH","PHI","B","null","null",0,1,2019,"0.4742","0.1341","0.5383","0.7823","null","null","null",2,4,"Bot","null","null",,,595284,,"190926_000053","-4.0962","-114.8258","-5.9002","4.8967","25.1236","-30.0653","3.1956","1.3957","null","null","null","77.0410","1813","5.3640",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"55.1350","null","null","null","null","null","null","null",26,"2","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"CU","2019-09-25","78.5","1.8849","6.6714","Howie Kendrick",435062,592767,"null","called_strike",,,,,5,"null","R","R","L","WSH","PHI","S","null","null",0,0,2019,"0.4527","0.2477","-0.0730","2.1370","null","null","null",2,4,"Bot","null","null",,,595284,,"190926_000038","-4.9187","-114.0755","-3.3466","4.6722","20.3040","-29.7699","3.2143","1.3594","null","null","null","76.8660","2122","5.1180",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"55.3819","null","null","null","null","null","null","null",26,"1","Curveball",0,1,0,1,1,0,0,1,"Infield shift","Standard"
"FF","2019-09-25","93.0","1.6653","6.7294","Howie Kendrick",435062,592767,"field_out","hit_into_play",,,,,11,"Howie Kendrick pops out to catcher Andrew Knapp in foul territory.  ","R","R","L","WSH","PHI","X",2,"popup",2,2,2019,"0.3288","1.7417","-1.1232","3.1031","null","null","null",2,1,"Bot","151.47","206.57",,,595284,,"190925_231644","-7.7112","-134.9626","-7.0887","5.5300","28.2921","-10.2045","3.0800","1.3800","41","77.0","84.4","91.6010","2164","5.5150",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"54.9844","0.002","0.000","0.00",1,0,0,3,6,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-09-25","78.2","1.9556","6.6761","Howie Kendrick",435062,592767,"null","ball",,,,,14,"null","R","R","L","WSH","PHI","B","null","null",1,2,2019,"0.4262","-0.4564","0.2718","-0.0273","null","null","null",2,1,"Bot","null","null",,,595284,,"190925_231622","-4.2742","-113.4869","-6.6098","4.3028","20.2982","-35.0514","3.0800","1.3800","null","null","null","76.4710","2287","5.1410",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"55.3585","null","null","null","null","null","null","null",6,"4","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"CU","2019-09-25","78.1","2.0315","6.6668","Howie Kendrick",435062,592767,"null","called_strike",,,,,6,"null","R","R","L","WSH","PHI","S","null","null",1,1,2019,"0.3568","-0.2259","0.8030","2.3534","null","null","null",2,1,"Bot","null","null",,,595284,,"190925_231608","-3.1987","-113.5487","-2.0082","3.5253","19.6164","-33.9702","3.0800","1.3042","null","null","null","76.6200","1985","5.1450",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"55.3548","null","null","null","null","null","null","null",6,"3","Curveball",0,0,0,0,0,0,0,0,"Standard","Standard"
"FC","2019-09-25","86.9","2.1134","6.4909","Howie Kendrick",435062,592767,"null","ball",,,,,13,"null","R","R","L","WSH","PHI","B","null","null",0,1,2019,"0.4190","0.7023","-1.5256","1.0100","null","null","null",2,1,"Bot","null","null",,,595284,,"190925_231551","-9.3729","-125.8830","-8.1801","6.1306","23.8806","-23.5651","3.0800","1.3826","null","null","null","85.5880","2061","5.5490",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"54.9507","null","null","null","null","null","null","null",6,"2","Cutter",0,0,0,0,0,0,0,0,"Standard","Standard"
"FF","2019-09-25","92.5","1.8780","6.7069","Howie Kendrick",435062,592767,"null","called_strike",,,,,8,"null","R","R","L","WSH","PHI","S","null","null",0,0,2019,"0.6400","1.7751","-0.2441","1.6401","null","null","null",2,1,"Bot","null","null",,,595284,,"190925_231536","-6.6413","-133.9942","-10.6266","8.9305","28.8062","-9.3336","3.0800","1.3293","null","null","null","90.8980","2181","5.5580",565971,592767,595284,656555,514917,664068,516416,543543,656514,547180,"54.9414","null","null","null","null","null","null","null",6,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Standard","Standard"
"KC","2019-09-24","81.4","-1.9422","4.9247","Howie Kendrick",435062,605400,"walk","ball",,,,,7,"Howie Kendrick walks.   Asdrubal Cabrera to 3rd.    Victor Robles to 2nd.  ","R","R","R","WSH","PHI","B","null","null",3,2,2019,"1.5710","-0.6815","-0.7897","1.5808","null",452678,645302,2,6,"Bot","null","null",,,595284,,"190925_012024","-0.4415","-118.4164","0.5129","14.7353","26.0303","-38.8797","3.0570","1.3333","null","null","null","81.0490","2862","6.4120",565970,605400,595284,489149,514917,596748,516416,543543,664068,656514,"54.0878","null","null","0.70",1,0,0,"null",51,"7","Knuckle Curve",2,4,2,4,4,2,2,4,"Standard","Standard"
"FF","2019-09-24","93.4","-2.0605","4.9095","Howie Kendrick",435062,605400,"null","ball",,,,,13,"null","R","R","R","WSH","PHI","B","null","null",2,2,2019,"-1.3976","1.1201","-1.4164","2.1112","null",452678,645302,2,6,"Bot","null","null",,,595284,,"190925_011946","4.8434","-136.0322","-4.0015","-18.6935","30.4323","-17.3602","3.0570","1.3333","null","null","null","94.3220","2423","6.8250",565970,605400,595284,489149,514917,596748,516416,543543,664068,656514,"53.6743","null","null","null","null","null","null","null",51,"6","4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard"
"CH","2019-09-24","87.3","-1.9844","4.8091","Howie Kendrick",435062,605400,"null","blocked_ball",,,,,14,"null","R","R","R","WSH","PHI","B","null","null",1,2,2019,"-1.4119","0.4717","0.3172","0.6855","null",452678,645302,2,6,"Bot","null","null",,,595284,,"190925_011904","8.4523","-126.9101","-4.7533","-16.9817","25.0124","-26.3249","2.9995","1.3333","null","null","null","87.5030","1491","6.3890",565970,605400,595284,489149,514917,596748,516416,543543,664068,656514,"54.1109","null","null","null","null","null","null","null",51,"5","Changeup",2,4,2,4,4,2,2,4,"Standard","Standard"
"FF","2019-09-24","95.5","-1.7627","4.9309","Howie Kendrick",435062,605400,"null","foul",,,,,12,"null","R","R","R","WSH","PHI","S","null","null",1,2,2019,"-1.0497","1.2207","1.2149","2.4445","null",452678,645302,2,6,"Bot","null","null",,,595284,,"190925_011827","10.2912","-138.7557","-3.7156","-15.9887","30.3109","-15.5748","3.0282","1.3045","232","78.3","38.9","96.1430","2499","6.6890",565970,605400,595284,489149,514917,596748,516416,543543,664068,656514,"53.8108","null","null","null","null","null","null","null",51,"4","4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard"
"KC","2019-09-24","80.8","-1.8973","4.9422","Howie Kendrick",435062,605400,"null","ball",,,,,7,"null","R","R","R","WSH","PHI","B","null","null",0,2,2019,"1.2831","-1.1776","-0.7938","1.6217","null",452678,645302,2,6,"Bot","null","null",,,595284,,"190925_011721","0.0371","-117.5368","1.5357","11.6782","24.5372","-43.4719","2.9994","1.3045","null","null","null","80.1210","2862","6.0710",565970,605400,595284,489149,514917,596748,516416,543543,664068,656514,"54.4287","null","null","null","null","null","null","null",51,"3","Knuckle Curve",2,4,2,4,4,2,2,4,"Standard","Standard"
"FF","2019-09-24","95.7","-1.8672","4.9289","Howie Kendrick",435062,605400,"null","swinging_strike",,,,,12,"null","R","R","R","WSH","PHI","S","null","null",0,1,2019,"-0.8888","1.2658","0.9191","2.9054","null",452678,645302,2,6,"Bot","null","null",,,595284,,"190925_011645","9.4118","-139.1409","-2.6229","-13.6920","29.9346","-15.1877","3.0569","1.2759","null","null","null","96.2750","2432","6.5730",565970,605400,595284,489149,514917,596748,516416,543543,664068,656514,"53.9268","null","null","null","null","null","null","null",51,"2","4-Seam Fastball",2,4,2,4,4,2,2,4,"Standard","Standard"
"CH","2019-09-24","87.9","-2.1088","4.8252","Howie Kendrick",435062,605400,"null","foul",,,,,5,"null","R","R","R","WSH","PHI","S","null","null",0,0,2019,"-1.3381","0.6481","-0.1484","1.9823","null",452678,645302,2,6,"Bot","null","null",,,595284,,"190925_011603","7.5562","-127.8143","-2.1534","-16.2652","24.8489","-24.7845","3.0857","1.3332","129","91.7","8.7","88.3600","1589","6.4900",565970,605400,595284,489149,514917,596748,516416,543543,664068,656514,"54.0098","null","null","null","null","null","null","null",51,"1","Changeup",2,4,2,4,4,2,2,4,"Standard","Standard"
"FC","2019-09-24","88.2","-2.6980","5.5680","Howie Kendrick",435062,543883,"strikeout","swinging_strike",,,,,11,"Howie Kendrick strikes out swinging.  ","R","R","R","WSH","PHI","S",2,"null",3,2,2019,"0.0725","1.0146","-0.5684","3.5388","null",572821,645302,2,5,"Bot","null","null",,,620453,,"190924_184409","4.9892","-128.4828","-1.0134","-0.0542","21.9454","-21.0372","2.9835","1.3060","null","null","null","88.1350","2373","5.8000",565930,543883,620453,656555,514917,664068,516416,543543,656514,547180,"54.6994","null","null","0.00",1,0,0,"null",39,"7","Cutter",1,1,1,1,1,1,1,1,"Standard","Standard"
"FT","2019-09-24","90.3","-2.6102","5.6162","Howie Kendrick",435062,543883,"null","foul",,,,,7,"null","R","R","R","WSH","PHI","S","null","null",3,2,2019,"-1.1331","0.8364","-0.7938","1.6238","null",572821,645302,2,5,"Bot","null","null",,,620453,,"190924_184333","6.8659","-131.2760","-5.7732","-14.3655","24.5256","-21.6405","2.9482","1.2976","null","null","null","90.2780","2145","6.0670",565930,543883,620453,656555,514917,664068,516416,543543,656514,547180,"54.4329","null","null","null","null","null","null","null",39,"6","2-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2019-09-24","89.0","-2.7261","5.5159","Howie Kendrick",435062,543883,"null","foul",,,,,2,"null","R","R","R","WSH","PHI","S","null","null",3,1,2019,"-0.4094","1.4214","0.0841","2.7140","null",572821,645302,2,5,"Bot","null","null",,,620453,,"190924_184256","7.6723","-129.4541","-3.7880","-5.9978","24.2256","-15.8425","3.0428","1.3361","null","null","null","88.6690","2395","5.8750",565930,543883,620453,656555,514917,664068,516416,543543,656514,547180,"54.6240","null","null","null","null","null","null","null",39,"5","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2019-09-24","89.0","-2.7973","5.6172","Howie Kendrick",435062,543883,"null","ball",,,,,12,"null","R","R","R","WSH","PHI","B","null","null",2,1,2019,"-0.1794","1.3145","0.3574","3.4697","null",572821,645302,2,5,"Bot","null","null",,,620453,,"190924_184229","8.0158","-129.3966","-1.9770","-3.4241","23.0869","-17.4216","2.9538","1.2753","null","null","null","88.5660","2456","5.7450",565930,543883,620453,656555,514917,664068,516416,543543,656514,547180,"54.7547","null","null","null","null","null","null","null",39,"4","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2019-09-24","89.3","-2.6674","5.5050","Howie Kendrick",435062,543883,"null","foul",,,,,6,"null","R","R","R","WSH","PHI","S","null","null",2,0,2019,"-0.5443","1.4530","0.2973","2.1684","null",572821,645302,2,5,"Bot","null","null",,,620453,,"190924_184146","8.3840","-129.6655","-5.1803","-7.8203","26.7093","-15.0654","3.0480","1.3820","217","94.3","61.0","88.8650","2476","6.1050",565930,543883,620453,656555,514917,664068,516416,543543,656514,547180,"54.3947","null","null","null","null","null","null","null",39,"3","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
"FF","2019-09-24","88.2","-2.7634","5.5916","Howie Kendrick",435062,543883,"null","ball",,,,,14,"null","R","R","R","WSH","PHI","B","null","null",1,0,2019,"-0.1977","1.2292","1.4923","1.9663","null",572821,645302,2,5,"Bot","null","null",,,620453,,"190924_184120","10.6257","-127.9167","-5.1393","-4.3052","26.1289","-18.0900","3.0664","1.3472","null","null","null","87.2540","2456","5.8550",565930,543883,620453,656555,514917,664068,516416,543543,656514,547180,"54.6447","null","null","null","null","null","null","null",39,"2","4-Seam Fastball",1,1,1,1,1,1,1,1,"Standard","Standard"
