"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CU","2019-09-01","79.1","-2.0761","5.5693","Francisco Lindor",596019,450203,"null","called_strike",,,,,2,"null","R","L","R","TB","CLE","S","null","null",0,0,2019,"1.6625","-1.0669","0.2108","2.5820","null","null","null",0,3,"Top","null","null",,,572287,,"190901_175306","1.9533","-114.7910","2.2839","13.6265","24.5892","-41.9833","3.1240","1.3712","null","null","null","77.1010","2988","5.3690",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"55.1310","null","null","null","null","null","null","null",19,"1","Curveball",1,1,1,1,1,1,1,1,"Strategic","Standard"
"FF","2019-09-01","94.8","-1.8878","5.8259","Francisco Lindor",596019,450203,"strikeout","swinging_strike",,,,,3,"Francisco Lindor strikes out swinging.  ","R","L","R","TB","CLE","S",2,"null",2,2,2019,"-1.0416","1.1996","0.5855","2.9897","null","null","null",0,1,"Top","null","null",,,572287,,"190901_171239","8.6513","-137.7688","-4.3377","-14.8966","29.2471","-16.4433","3.4500","1.6400","null","null","null","94.0390","2282","5.8150",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"54.6841","null","null","0.00",1,0,0,"null",1,"8","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CU","2019-09-01","77.9","-2.0348","5.5304","Francisco Lindor",596019,450203,"null","foul",,,,,14,"null","R","L","R","TB","CLE","S","null","null",2,2,2019,"1.7301","-0.9236","0.0248","1.3700","null","null","null",0,1,"Top","null","null",,,572287,,"190901_171221","1.2662","-113.3118","-0.2325","14.2919","24.3360","-40.1676","3.2200","1.5300","null","null","null","77.0070","3041","6.0730",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"54.4266","null","null","null","null","null","null","null",1,"7","Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CU","2019-09-01","78.7","-1.8283","5.6045","Francisco Lindor",596019,450203,"null","foul",,,,,6,"null","R","L","R","TB","CLE","S","null","null",2,2,2019,"1.8171","-0.8171","0.2766","2.0835","null","null","null",0,1,"Top","null","null",,,572287,,"190901_171158","1.2173","-114.4072","0.8380","15.2721","25.5054","-39.6285","3.2200","1.5300","null","null","null","77.6180","2954","6.0530",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"54.4463","null","null","null","null","null","null","null",1,"6","Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FS","2019-09-01","84.3","-1.9097","5.6130","Francisco Lindor",596019,450203,"null","ball",,,,,11,"null","R","L","R","TB","CLE","B","null","null",1,2,2019,"-1.6559","0.2684","-2.9406","3.2352","null","null","null",0,1,"Top","null","null",,,572287,,"190901_171143","0.8618","-122.7443","0.3473","-16.6874","25.8503","-29.8139","3.3287","1.4991","null","null","null","83.8330","2118","6.0930",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"54.4069","null","null","null","null","null","null","null",1,"5","Split Finger",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-09-01","95.7","-1.8947","5.7354","Francisco Lindor",596019,450203,"null","foul",,,,,2,"null","R","L","R","TB","CLE","S","null","null",1,2,2019,"-1.0656","1.1060","-0.0763","3.2100","null","null","null",0,1,"Top","null","null",,,572287,,"190901_171123","7.1352","-139.1429","-3.4791","-15.3089","31.8127","-17.4165","3.2200","1.5300","183","74.9","26.9","95.1420","2191","6.0540",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"54.4452","null","null","null","null","null","null","null",1,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CU","2019-09-01","77.3","-1.8172","5.6579","Francisco Lindor",596019,450203,"null","foul",,,,,9,"null","R","L","R","TB","CLE","S","null","null",1,1,2019,"1.7099","-0.8460","0.4925","1.9100","null","null","null",0,1,"Top","null","null",,,572287,,"190901_171102","1.8386","-112.4349","0.5892","13.7119","23.6846","-39.5507","3.2200","1.5300","null","null","null","76.2060","2907","5.8900",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"54.6092","null","null","null","null","null","null","null",1,"3","Curveball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-09-01","94.6","-1.6493","5.8264","Francisco Lindor",596019,450203,"null","foul",,,,,6,"null","R","L","R","TB","CLE","S","null","null",1,0,2019,"-1.1427","0.9949","0.6770","2.2934","null","null","null",0,1,"Top","null","null",,,572287,,"190901_171031","8.4943","-137.2468","-5.6090","-16.1556","31.7880","-18.7682","3.2200","1.5300","393","109.0","34.7","93.5560","2148","5.9450",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"54.5544","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-09-01","94.0","-1.8657","5.8333","Francisco Lindor",596019,450203,"null","ball",,,,,13,"null","R","L","R","TB","CLE","B","null","null",0,0,2019,"-0.8721","1.1665","-0.0811","1.1529","null","null","null",0,1,"Top","null","null",,,572287,,"190901_171017","6.4740","-136.3736","-8.8375","-12.1878","30.8769","-16.0712","3.3548","1.5250","null","null","null","93.1070","2226","5.9940",566731,450203,572287,596847,519299,621563,642715,502054,595281,640457,"54.5054","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-08-31","94.4","-1.6586","5.6081","Francisco Lindor",596019,641941,"field_out","hit_into_play",,,,,8,"Francisco Lindor pops out to second baseman Eric Sogard.  ","R","L","R","TB","CLE","X",4,"popup",2,0,2019,"-0.3166","1.5333","-0.0050","2.1058","null",656185,"null",2,9,"Top","157.16","108.81",,,518595,,"190901_012832","5.0346","-137.3168","-6.8701","-5.1651","31.1277","-11.3376","3.2800","1.5900","228","94.9","57.5","94.7120","2431","6.5450",566730,641941,518595,596847,519299,622110,621563,502054,595281,541645,"53.9545","0.005","0.007","0.00",1,0,0,3,77,"3","4-Seam Fastball",9,6,6,9,6,9,6,9,"Infield shift","Standard"
"FF","2019-08-31","94.0","-1.6039","5.6254","Francisco Lindor",596019,641941,"null","ball",,,,,11,"null","R","L","R","TB","CLE","B","null","null",1,0,2019,"-0.3682","1.3940","-1.2255","2.6722","null",656185,"null",2,9,"Top","null","null",,,518595,,"190901_012751","1.8146","-136.8970","-5.0773","-5.0671","30.9714","-13.6031","2.9599","1.3602","null","null","null","94.4800","2403","6.5810",566730,641941,518595,596847,519299,622110,621563,502054,595281,541645,"53.9188","null","null","null","null","null","null","null",77,"2","4-Seam Fastball",9,6,6,9,6,9,6,9,"Infield shift","Standard"
"FC","2019-08-31","85.7","-1.6448","5.5314","Francisco Lindor",596019,641941,"null","ball",,,,,13,"null","R","L","R","TB","CLE","B","null","null",0,0,2019,"0.2675","0.3214","-0.3182","1.0976","null",656185,"null",2,9,"Top","null","null",,,518595,,"190901_012724","2.5938","-124.7132","-4.8318","2.2379","25.8355","-28.0647","3.0309","1.3654","null","null","null","85.5450","2331","6.2550",566730,641941,518595,596847,519299,622110,621563,502054,595281,541645,"54.2450","null","null","null","null","null","null","null",77,"1","Cutter",9,6,6,9,6,9,6,9,"Infield shift","Standard"
"FT","2019-08-31","92.8","-0.8520","5.5808","Francisco Lindor",596019,620982,"home_run","hit_into_play_score",,,,,8,"Francisco Lindor homers (26) on a fly ball to right center field.    Yu Chang scores.  ","R","L","R","TB","CLE","X","null","fly_ball",0,1,2019,"-1.5611","0.5480","-0.1238","1.7356","null","null",644374,1,8,"Top","195.05","52.94",,,518595,,"190901_005743","5.1410","-134.7924","-5.1140","-19.7440","30.7951","-24.7448","3.2300","1.5400","381","98.0","25.8","91.5570","1885","5.7570",566730,620982,518595,596847,519299,622110,621563,502054,595281,541645,"54.7426","0.505","0.818","2.00",1,0,3,6,65,"2","2-Seam Fastball",9,2,2,9,2,9,2,9,"Infield shift","Standard"
"CH","2019-08-31","84.5","-0.7874","5.6529","Francisco Lindor",596019,620982,"null","called_strike",,,,,6,"null","R","L","R","TB","CLE","S","null","null",0,0,2019,"-1.1561","1.1243","0.5654","2.2637","null","null",644374,1,8,"Top","null","null",,,518595,,"190901_005715","5.3471","-122.7249","-3.6300","-12.5319","25.9105","-20.5769","3.1053","1.4502","null","null","null","83.3700","1618","5.7990",566730,620982,518595,596847,519299,622110,621563,502054,595281,541645,"54.7002","null","null","null","null","null","null","null",65,"1","Changeup",9,2,2,9,2,9,2,9,"Infield shift","Standard"
"FS","2019-08-31","85.1","1.6649","6.3311","Francisco Lindor",596019,543118,"grounded_into_double_play","hit_into_play",,,,,1,"Francisco Lindor grounds into a double play, third baseman Matt Duffy to shortstop Joey Wendle to first baseman Ji-Man Choi.   Greg Allen out at 2nd.    Francisco Lindor out at 1st.  ","R","L","R","TB","CLE","X",5,"ground_ball",2,2,2019,"-0.0465","0.6634","-0.7065","3.0733","null","null",656185,1,5,"Top","111.12","162.33",,,518595,,"190831_233837","-5.4615","-123.7757","-2.6481","0.6067","24.5395","-25.0748","3.2400","1.5500","40","101.1","-2.3","85.0010","874","6.2360",566730,543118,518595,596847,519299,622110,621563,502054,595281,541645,"54.2638","0.385","0.352","0.00",1,0,0,2,36,"6","Split Finger",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"FF","2019-08-31","93.7","1.1041","6.2763","Francisco Lindor",596019,543118,"null","foul",,,,,12,"null","R","L","R","TB","CLE","S","null","null",2,2,2019,"0.0483","1.4990","0.2215","3.7635","null","null",656185,1,5,"Top","null","null",,,518595,,"190831_233743","-2.4259","-136.6130","-4.2185","1.1634","30.7753","-12.2461","3.2300","1.5400","175","67.0","54.6","95.0220","2208","7.0020",566730,543118,518595,596847,519299,622110,621563,502054,595281,541645,"53.4970","null","null","null","null","null","null","null",36,"5","4-Seam Fastball",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"FS","2019-08-31","84.6","1.5089","6.3528","Francisco Lindor",596019,543118,"null","blocked_ball",,,,,13,"null","R","L","R","TB","CLE","B","null","null",1,2,2019,"-0.6025","0.6279","-1.9393","1.2960","null","null",656185,1,5,"Top","null","null",,,518595,,"190831_233708","-6.8502","-122.9150","-6.6907","-4.7646","24.5781","-24.6513","3.1307","1.4445","null","null","null","84.7710","881","6.5060",566730,543118,518595,596847,519299,622110,621563,502054,595281,541645,"53.9933","null","null","null","null","null","null","null",36,"4","Split Finger",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"FS","2019-08-31","84.0","1.5717","6.3978","Francisco Lindor",596019,543118,"null","foul",,,,,8,"null","R","L","R","TB","CLE","S","null","null",1,1,2019,"-0.1098","0.8239","0.1902","1.6669","null","null",656185,1,5,"Top","null","null",,,518595,,"190831_233633","-2.9765","-122.1931","-6.1521","-0.4944","24.5308","-22.9697","3.2300","1.5400","null","null","null","83.7660","885","6.1960",566730,543118,518595,596847,519299,622110,621563,502054,595281,541645,"54.3039","null","null","null","null","null","null","null",36,"3","Split Finger",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"FS","2019-08-31","81.8","1.7207","6.4444","Francisco Lindor",596019,543118,"null","foul",,,,,11,"null","R","L","R","TB","CLE","S","null","null",1,0,2019,"-0.4277","0.6582","-0.8335","2.6726","null","null",656185,1,5,"Top","null","null",,,518595,,"190831_233539","-4.9242","-118.9672","-3.1340","-2.9945","24.5197","-25.5994","3.2300","1.5400","null","null","null","81.3000","1349","6.1480",566730,543118,518595,596847,519299,622110,621563,502054,595281,541645,"54.3511","null","null","null","null","null","null","null",36,"2","Split Finger",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"FS","2019-08-31","82.0","1.7027","6.4613","Francisco Lindor",596019,543118,"null","ball",,,,,11,"null","R","L","R","TB","CLE","B","null","null",0,0,2019,"-0.5548","0.9900","-1.0107","2.8893","null","null",656185,1,5,"Top","null","null",,,518595,,"190831_233517","-5.0510","-119.2437","-3.3791","-4.2330","23.7210","-22.3885","3.1794","1.3921","null","null","null","81.5980","1478","6.1320",566730,543118,518595,596847,519299,622110,621563,502054,595281,541645,"54.3672","null","null","null","null","null","null","null",36,"1","Split Finger",3,2,2,3,2,3,2,3,"Infield shift","Standard"
"FF","2019-08-31","91.9","0.2132","6.2506","Francisco Lindor",596019,656222,"single","hit_into_play_no_out",,,,,3,"Francisco Lindor singles on a line drive to right fielder Avisail Garcia.  ","R","R","L","TB","CLE","X",9,"line_drive",2,1,2019,"0.3036","1.5542","0.3669","3.1353","null","null","null",0,3,"Top","171.69","104.18",,,518595,,"190831_225112","-0.2620","-133.6961","-5.3634","3.6690","28.9914","-12.7469","3.4600","1.6500","130","93.7","5.3","91.6080","1814","6.1400",566730,656222,518595,596847,519299,622110,621563,502054,595281,541645,"54.3597","0.515","0.465","0.90",1,1,0,4,18,"4","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"FF","2019-08-31","93.2","0.3706","6.2613","Francisco Lindor",596019,656222,"null","ball",,,,,11,"null","R","R","L","TB","CLE","B","null","null",1,1,2019,"0.3116","1.5784","-0.1215","4.1993","null","null","null",0,3,"Top","null","null",,,518595,,"190831_225046","-1.9376","-135.6284","-2.9503","4.2438","30.5029","-12.4521","3.1817","1.5000","null","null","null","92.8400","2014","6.1360",566730,656222,518595,596847,519299,622110,621563,502054,595281,541645,"54.3639","null","null","null","null","null","null","null",18,"3","4-Seam Fastball",1,2,2,1,2,1,2,1,"Standard","Standard"
"CH","2019-08-31","87.8","0.2594","6.2670","Francisco Lindor",596019,656222,"null","foul_tip",,,,,6,"null","R","R","L","TB","CLE","S","null","null",1,0,2019,"1.4201","0.4387","0.4897","2.1081","null","null","null",0,3,"Top","null","null",,,518595,,"190831_225024","-2.3495","-127.7057","-4.7893","15.8563","27.9258","-26.6278","3.2300","1.5400","null","null","null","87.2780","1668","6.1240",566730,656222,518595,596847,519299,622110,621563,502054,595281,541645,"54.3753","null","null","null","null","null","null","null",18,"2","Changeup",1,2,2,1,2,1,2,1,"Standard","Standard"
"CU","2019-08-31","74.5","0.4426","6.3323","Francisco Lindor",596019,656222,"null","ball",,,,,13,"null","R","R","L","TB","CLE","B","null","null",0,0,2019,"-1.2274","-0.9037","-1.2163","1.7962","null","null","null",0,3,"Top","null","null",,,518595,,"190831_225008","-1.3047","-108.2842","-0.5051","-9.0256","20.4415","-39.1929","3.1359","1.4544","null","null","null","72.9270","2600","5.3460",566730,656222,518595,596847,519299,622110,621563,502054,595281,541645,"55.1532","null","null","null","null","null","null","null",18,"1","Curveball",1,2,2,1,2,1,2,1,"Standard","Standard"
"SI","2019-08-31","98.7","-1.6951","6.0677","Francisco Lindor",596019,650895,"field_out","hit_into_play",,,,,8,"Francisco Lindor grounds out, second baseman Eric Sogard to first baseman Ji-Man Choi.  ","R","L","R","TB","CLE","X",4,"ground_ball",0,0,2019,"-1.5882","0.7172","-0.2259","2.0017","null","null","null",0,1,"Top","157.76","145.37",,,518595,,"190831_221044","7.3077","-143.0633","-6.9692","-22.5323","33.9040","-21.4194","3.4600","1.6500","6","98.3","-19.9","96.0210","2146","5.0300",566730,650895,518595,596847,519299,622110,621563,502054,595281,541645,"55.4695","0.142","0.133","0.00",1,0,0,2,1,"1","Sinker",0,0,0,0,0,0,0,0,"Strategic","Standard"
"CU","2019-08-30","83.0","1.4091","6.3375","Francisco Lindor",596019,621363,"grounded_into_double_play","hit_into_play",,,,,13,"Francisco Lindor grounds into a double play, third baseman Joey Wendle to second baseman Eric Sogard to first baseman Jesus Aguilar.   Yu Chang out at 2nd.    Francisco Lindor out at 1st.  ","R","R","L","TB","CLE","X",5,"ground_ball",1,1,2019,"-0.6524","0.1777","-0.4911","1.2724","null","null",644374,0,8,"Top","110.76","174.68",,,518595,,"190831_014406","-3.0804","-120.8826","-5.5198","-5.8629","23.1040","-29.5616","3.2200","1.5300","5","79.6","-17.0","83.5560","2695","6.5650",566729,621363,518595,542583,519299,621563,642715,502054,541645,640457,"53.9344","0.055","0.056","0.00",1,0,0,2,58,"3","Curveball",4,0,0,4,0,4,0,4,"Standard","Standard"
"CU","2019-08-30","83.6","1.5797","6.3874","Francisco Lindor",596019,621363,"null","called_strike",,,,,1,"null","R","R","L","TB","CLE","S","null","null",1,0,2019,"-0.5197","0.6547","-0.3822","2.9946","null","null",644374,0,8,"Top","null","null",,,518595,,"190831_014349","-3.5169","-121.8631","-2.7314","-4.5266","24.4194","-25.2366","3.1148","1.4071","null","null","null","84.2990","2409","6.6960",566729,621363,518595,542583,519299,621563,642715,502054,541645,640457,"53.8035","null","null","null","null","null","null","null",58,"2","Curveball",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FF","2019-08-30","91.2","1.7526","6.3345","Francisco Lindor",596019,621363,"null","blocked_ball",,,,,13,"null","R","R","L","TB","CLE","B","null","null",0,0,2019,"0.0549","1.5851","-0.3853","0.5266","null","null",644374,0,8,"Top","null","null",,,518595,,"190831_014328","-5.5668","-132.2950","-12.3188","1.8746","28.8514","-10.5795","3.0787","1.4054","null","null","null","92.2300","2213","7.1270",566729,621363,518595,542583,519299,621563,642715,502054,541645,640457,"53.3728","null","null","null","null","null","null","null",58,"1","4-Seam Fastball",4,0,0,4,0,4,0,4,"Infield shift","Standard"
"FF","2019-08-30","91.5","-0.3756","5.7563","Francisco Lindor",596019,643493,"field_out","hit_into_play",,,,,3,"Francisco Lindor pops out to shortstop Willy Adames.  ","R","L","R","TB","CLE","X",6,"popup",0,0,2019,"0.0688","1.1960","0.3570","2.7648","null","null","null",2,5,"Top","110.76","154.09",,,518595,,"190831_002921","1.6897","-133.2366","-4.2115","0.4624","27.2744","-17.4866","3.2200","1.5300","144","62.0","56.9","91.0380","2403","5.8660",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"54.6340","0.025","0.016","0.00",1,0,0,3,32,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Strategic"
"FF","2019-08-30","92.4","-0.3612","5.7963","Francisco Lindor",596019,643493,"field_out","hit_into_play",,,,,12,"Francisco Lindor grounds out, pitcher Austin Pruitt to first baseman Jesus Aguilar.  ","R","L","R","TB","CLE","X",1,"ground_ball",3,2,2019,"0.0077","1.0431","0.1952","3.5411","null","null","null",0,3,"Top","127.72","177.11",,,518595,,"190830_235225","1.3816","-134.3843","-2.0931","-0.2174","29.9080","-19.6903","3.2200","1.5300","11","83.7","-18.3","91.0760","2264","5.5770",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"54.9227","0.078","0.086","0.00",1,0,0,2,17,"7","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-08-30","91.8","-0.3974","5.7832","Francisco Lindor",596019,643493,"null","ball",,,,,11,"null","R","L","R","TB","CLE","B","null","null",2,2,2019,"-0.0819","1.3587","-0.4464","3.9877","null","null","null",0,3,"Top","null","null",,,518595,,"190830_235204","0.0483","-133.6660","-1.5789","-0.9732","27.6206","-16.1068","3.0755","1.2948","null","null","null","91.0640","2344","5.7160",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"54.7839","null","null","null","null","null","null","null",17,"6","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-08-30","92.3","-0.3687","5.8711","Francisco Lindor",596019,643493,"null","foul",,,,,2,"null","R","L","R","TB","CLE","S","null","null",2,2,2019,"-0.2073","1.6966","0.0271","2.7689","null","null","null",0,3,"Top","null","null",,,518595,,"190830_235141","1.4242","-134.2143","-5.5434","-2.7533","30.7124","-11.3073","3.2200","1.5300","null","null","null","90.8270","2592","5.5630",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"54.9365","null","null","null","null","null","null","null",17,"5","4-Seam Fastball",0,0,0,0,0,0,0,0,"Strategic","Standard"
"FF","2019-08-30","91.5","-0.3639","5.8148","Francisco Lindor",596019,643493,"null","foul_tip",,,,,2,"null","R","L","R","TB","CLE","S","null","null",2,1,2019,"-0.2534","1.7978","0.1649","2.7492","null","null","null",0,3,"Top","null","null",,,518595,,"190830_235121","1.8377","-132.9197","-5.4930","-3.3337","30.6718","-10.5386","3.2200","1.5300","null","null","null","89.9270","2597","5.5920",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"54.9070","null","null","null","null","null","null","null",17,"4","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-08-30","91.6","-0.4508","5.8005","Francisco Lindor",596019,643493,"null","called_strike",,,,,8,"null","R","L","R","TB","CLE","S","null","null",2,0,2019,"-0.3196","1.7654","-0.0809","1.6640","null","null","null",0,3,"Top","null","null",,,518595,,"190830_235059","1.5854","-132.9813","-8.1426","-4.0485","29.6678","-10.2049","3.0133","1.2644","null","null","null","90.2640","2634","5.6940",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"54.8060","null","null","null","null","null","null","null",17,"3","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2019-08-30","85.3","-0.5369","5.8359","Francisco Lindor",596019,643493,"null","ball",,,,,14,"null","R","L","R","TB","CLE","B","null","null",1,0,2019,"-1.2337","0.4450","1.0140","1.6070","null","null","null",0,3,"Top","null","null",,,518595,,"190830_235043","5.9114","-123.7785","-4.3743","-13.4366","25.4395","-27.1408","3.1068","1.3569","null","null","null","83.5330","2036","5.3450",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"55.1550","null","null","null","null","null","null","null",17,"2","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CU","2019-08-30","81.8","-0.3597","5.9333","Francisco Lindor",596019,643493,"null","ball",,,,,14,"null","R","L","R","TB","CLE","B","null","null",0,0,2019,"0.9826","-0.2469","1.0293","1.1586","null","null","null",0,3,"Top","null","null",,,518595,,"190830_235028","1.3011","-118.8368","-3.6217","8.5812","23.6170","-33.9740","2.9934","1.2663","null","null","null","79.5700","3140","4.9170",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"55.5827","null","null","null","null","null","null","null",17,"1","Curveball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"CH","2019-08-30","85.7","-0.6048","5.8673","Francisco Lindor",596019,643493,"field_out","hit_into_play",,,,,7,"Francisco Lindor bunt grounds out, catcher Travis d'Arnaud to first baseman Jesus Aguilar.  ","R","L","R","TB","CLE","X",2,"ground_ball",1,1,2019,"-1.3862","0.5458","-0.3780","1.7954","null","null","null",0,1,"Top","125.30","196.49",,,518595,,"190830_231158","3.2134","-124.4897","-4.3110","-14.6732","26.4407","-26.0173","3.2200","1.5300","null","41.0","-39.0","84.3220","1803","5.6160",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"54.8839","0.142","0.135","0.00",1,0,0,1,1,"3","Changeup",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-08-30","92.1","-0.6175","5.9173","Francisco Lindor",596019,643493,"null","called_strike",,,,,4,"null","R","L","R","TB","CLE","S","null","null",1,0,2019,"-0.0059","1.5276","-0.7624","2.4360","null","null","null",0,1,"Top","null","null",,,518595,,"190830_231142","-0.3491","-133.9045","-6.0762","0.0079","29.4228","-13.3764","3.0941","1.3867","null","null","null","90.4280","2427","5.3560",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"55.1438","null","null","null","null","null","null","null",1,"2","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FF","2019-08-30","91.7","-0.5293","5.8664","Francisco Lindor",596019,643493,"null","ball",,,,,11,"null","R","L","R","TB","CLE","B","null","null",0,0,2019,"-0.0928","1.5693","-0.9210","2.2526","null","null","null",0,1,"Top","null","null",,,518595,,"190830_231128","-0.7814","-133.1976","-6.3834","-0.8911","29.5382","-13.0439","2.8247","1.2316","null","null","null","89.8550","2389","5.3290",566729,643493,518595,542583,519299,621563,642715,502054,541645,640457,"55.1700","null","null","null","null","null","null","null",1,"1","4-Seam Fastball",0,0,0,0,0,0,0,0,"Infield shift","Standard"
"FT","2019-08-29","93.6","-1.8940","6.3799","Francisco Lindor",596019,572403,"sac_fly","hit_into_play_score",,,,,5,"Francisco Lindor out on a sacrifice fly to center fielder Harold Castro.   Mike Freeman scores.  ","R","L","R","DET","CLE","X",8,"fly_ball",0,0,2019,"-0.7762","0.6775","-0.0514","2.6350",502273,608700,656185,1,7,"Top","168.58","34.38",,,668670,,"190829_190215","6.4499","-136.1855","-5.4783","-10.9404","25.7147","-22.8420","3.2300","1.5300","399","100.9","32.8","94.0550","2280","6.2510",565573,572403,668670,474568,500135,608475,650489,622682,605612,641513,"54.2482","0.590","1.079","0.00",1,0,0,6,48,"1","2-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard"
"CU","2019-08-29","77.7","-1.7867","6.5840","Francisco Lindor",596019,572403,"strikeout","called_strike",,,,,1,"Francisco Lindor called out on strikes.  ","R","L","R","DET","CLE","S",2,"null",1,2,2019,"1.0746","-1.4349","-0.6030","2.9622","null",656185,"null",1,5,"Top","null","null",,,668670,,"190829_182452","0.6595","-112.7368","1.6718","8.4681","22.7820","-44.3284","3.2300","1.4688","null","null","null","75.0200","2574","4.7340",565573,572403,668670,474568,500135,608475,650489,622682,605612,641513,"55.7658","null","null","0.00",1,0,0,"null",33,"6","Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CU","2019-08-29","78.2","-1.9501","6.6572","Francisco Lindor",596019,572403,"null","ball",,,,,13,"null","R","L","R","DET","CLE","B","null","null",0,2,2019,"0.9291","-1.1056","-0.8715","1.2647","null","null",656185,1,5,"Top","null","null",,,668670,,"190829_182401","0.6573","-113.8393","-2.8092","7.7921","19.2740","-41.3391","3.3340","1.5437","null","null","null","77.4530","2532","5.5600",565573,572403,668670,474568,500135,608475,650489,622682,605612,641513,"54.9392","null","null","null","null","null","null","null",33,"5","Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
"CU","2019-08-29","79.5","-1.9624","6.6447","Francisco Lindor",596019,572403,"null","foul",,,,,14,"null","R","L","R","DET","CLE","S","null","null",0,2,2019,"0.9866","-1.0446","0.0906","0.6645","null","null",656185,1,5,"Top","null","null",,,668670,,"190829_182333","2.6696","-115.6958","-4.4252","8.1713","20.7604","-40.7837","3.2300","1.5300","null","null","null","78.6230","2614","5.5820",565573,572403,668670,474568,500135,608475,650489,622682,605612,641513,"54.9176","null","null","null","null","null","null","null",33,"4","Curveball",0,1,1,0,1,0,1,0,"Infield shift","Standard"
